"date","close","volume","open","high","low"
"2018/11/16","1593.4100","6057199.0000","1587.5000","1614.4800","1573.1200"
"2018/11/15","1619.4400","8379824.0000","1581.0100","1624.8200","1546.5100"
"2018/11/14","1599.0100","6439170.0000","1656.3200","1672.9952","1597.0700"
"2018/11/13","1631.1700","5901499.0000","1649.2900","1677.0638","1613.7500"
"2018/11/12","1636.8500","6763693.0000","1698.2400","1708.5500","1630.0100"
"2018/11/09","1712.4300","5892058.0000","1732.5000","1743.9206","1701.8700"
"2018/11/08","1754.9100","6520345.0000","1755.0000","1784.0000","1725.1100"
"2018/11/07","1755.4900","8166777.0000","1673.0000","1759.2300","1664.0750"
"2018/11/06","1642.8100","4206093.0000","1618.3500","1665.0000","1614.5500"
"2018/11/05","1627.8000","5615749.0000","1657.5700","1658.0900","1596.3600"
"2018/11/02","1665.5300","6932644.0000","1678.5900","1697.4400","1651.8300"
"2018/11/01","1665.5300","8054045.0000","1623.5300","1670.4465","1598.4400"
"2018/10/31","1598.0100","9372899.0000","1569.9900","1623.9100","1565.0900"
"2018/10/30","1530.4200","12395130.0000","1486.1600","1540.9900","1476.3600"
"2018/10/29","1538.8800","13791810.0000","1660.0000","1665.7383","1495.0000"
"2018/10/26","1642.8100","14941860.0000","1649.5900","1698.4600","1603.0000"
"2018/10/25","1782.1700","9941447.0000","1703.3400","1794.8100","1692.0101"
"2018/10/24","1664.2000","6845123.0000","1773.7000","1777.7099","1656.5600"
"2018/10/23","1768.7000","6705686.0000","1742.2400","1776.3400","1714.0000"
"2018/10/22","1789.3000","4481334.0000","1784.0000","1809.4999","1756.0000"
"2018/10/19","1764.0300","5854417.0000","1785.1600","1809.1000","1753.0000"
"2018/10/18","1770.7200","5839352.0000","1821.4900","1830.1500","1767.8700"
"2018/10/17","1831.7300","5282597.0000","1842.7900","1845.0000","1807.0000"
"2018/10/16","1819.9600","5826985.0000","1783.5000","1823.8800","1761.5500"
"2018/10/15","1760.9500","6360606.0000","1795.0000","1795.0500","1734.2300"
"2018/10/12","1788.6100","9385256.0000","1808.0000","1808.9500","1742.5300"
"2018/10/11","1719.3600","13858970.0000","1724.0000","1755.4000","1685.1000"
"2018/10/10","1755.2500","10878990.0000","1857.8900","1858.5600","1754.4100"
"2018/10/09","1870.3200","4732430.0000","1859.9900","1896.6759","1852.3200"
"2018/10/08","1864.4200","7346828.0000","1874.0000","1901.9962","1830.6627"
"2018/10/05","1889.6500","6816213.0000","1917.9900","1929.0800","1862.8300"
"2018/10/04","1909.4200","7240549.0000","1949.0000","1956.0000","1896.5700"
"2018/10/03","1952.7600","5167224.0000","1981.7000","1989.7000","1949.8100"
"2018/10/02","1971.3100","5360924.0000","1999.9900","2013.3900","1965.7700"
"2018/10/01","2004.3600","3457725.0000","2021.9900","2033.1900","2003.6000"
"2018/09/28","2003.0000","3991574.0000","2004.4100","2026.5200","1996.4648"
"2018/09/27","2012.9800","4295758.0000","1993.2365","2016.1564","1988.5800"
"2018/09/26","1974.8500","4262097.0000","1968.5000","1995.2500","1961.5200"
"2018/09/25","1974.5500","4351662.0000","1942.9000","1975.9100","1938.8500"
"2018/09/24","1934.3600","4146563.0000","1903.7900","1936.8800","1865.0000"
"2018/09/21","1915.0100","6774727.0000","1954.2200","1957.3100","1910.5011"
"2018/09/20","1944.3000","3142025.0000","1938.5800","1955.0000","1932.2500"
"2018/09/19","1926.4200","4037641.0000","1940.5000","1940.8300","1904.9000"
"2018/09/18","1941.0500","4231892.0000","1918.6500","1958.2000","1915.4391"
"2018/09/17","1908.0300","6981550.0000","1954.7300","1956.8200","1887.4100"
"2018/09/14","1970.1900","3587896.0000","1992.9300","1993.6480","1959.2200"
"2018/09/13","1989.8700","3605398.0000","2000.0000","2008.7600","1982.0277"
"2018/09/12","1990.0000","4407334.0000","1994.0000","2000.0000","1962.4400"
"2018/09/11","1987.1500","5016780.0000","1928.2700","1988.8800","1917.0000"
"2018/09/10","1939.0100","4481091.0000","1971.0000","1973.0400","1931.5158"
"2018/09/07","1952.0700","4856982.0000","1938.7100","1975.2000","1937.3500"
"2018/09/06","1958.3100","7473086.0000","2006.5050","2007.5000","1935.2090"
"2018/09/05","1994.8200","8197117.0000","2038.1100","2040.3800","1989.8900"
"2018/09/04","2039.5100","5703128.0000","2026.5000","2050.5000","2013.0000"
"2018/08/31","2012.7100","4148432.0000","2007.0000","2022.3800","2004.7400"
"2018/08/30","2002.3800","7254573.0000","1997.4200","2025.5700","1986.9000"
"2018/08/29","1998.1000","6432354.0000","1953.4500","1998.6899","1948.9400"
