"1026872652290379776",2018-08-07,15437,87490,"Am considering taking Tesla private at $420. Funding secured."
"1262076474565242880",2020-05-17,103300,528575,"Take the red pill 🌹"
"1162218267932446724",2019-08-16,29918,241129,"Nuke Mars!"
"980566101124722688",2018-04-01,22357,153124,"Tesla Goes Bankrupt\nPalo Alto, California, April 1, 2018 -- Despite intense efforts to raise money, including a last-ditch mass sale of Easter Eggs, we are sad to report that Tesla has gone completely and totally bankrupt. So bankrupt, you can't believe it."
"1256239815256797184",2020-05-01,22271,196633,"Tesla stock price is too high imo"
"1117641451008081922",2019-04-15,4742,80761,"I was always crazy on Twitter fyi"
"1255380013488189440",2020-04-29,62119,352488,"FREE AMERICA NOW"
"1034481160783585280",2018-08-28,162,1546,"@yoda @RMac18 @TijenOnaran You don’t think it’s strange he hasn’t sued me? He was offered free legal services. And you call yourself @yoda …"
