date,volume,open,open_difference_daily,open_difference_daily_percentage,open_difference_weekly,open_difference_weekly_percentage,close,close_difference_daily,close_difference_daily_percentage,close_difference_weekly,close_difference_weekly_percentage,low,low_difference_daily,low_difference_daily_percentage,low_difference_weekly,low_difference_weekly_percentage,high,high_difference_daily,high_difference_daily_percentage,high_difference_weekly,high_difference_weekly_percentage
2017/03/20,2758997.0000,243.3200,-6.36,-2.5473,-6.0,-2.4065,242.1400,-1.8,-0.7379,-6.02,-2.4259,241.5200,-2.34,-0.9596,-5.6883,-2.301,244.9300,-4.75,-1.9024,-4.39,-1.7608
2017/03/21,5658233.0000,243.3100,-0.01,-0.0041,-3.5,-1.4181,233.0000,-9.14,-3.7747,-14.72,-5.9422,232.7900,-8.73,-3.6146,-12.62,-5.1424,243.3100,-1.62,-0.6614,-4.52,-1.8238
2017/03/22,6287258.0000,231.2150,-12.095,-4.971,-17.135,-6.8995,231.0700,-1.93,-0.8283,-15.71,-6.366,229.1587,-3.6313,-1.5599,-16.4013,-6.6791,232.9200,-10.39,-4.2703,-17.36,-6.9362
2017/03/23,4767091.0000,230.7500,-0.465,-0.2011,-17.1,-6.8993,231.9000,0.83,0.3592,-16.32,-6.5748,229.9500,0.7913,0.3453,-17.36,-7.0195,234.6300,1.71,0.7342,-15.57,-6.223
2017/03/24,6385332.0000,233.0000,2.25,0.9751,-16.68,-6.6806,228.4100,-3.49,-1.505,-15.53,-6.3663,226.9700,-2.98,-1.2959,-16.89,-6.9261,233.7000,-0.93,-0.3964,-15.98,-6.4002
2017/03/27,9189675.0000,223.3000,-9.7,-4.1631,-20.02,-8.2278,225.4800,-2.93,-1.2828,-16.66,-6.8803,220.8500,-6.12,-2.6964,-20.67,-8.5583,227.0700,-6.63,-2.837,-17.86,-7.2919
2017/03/28,4468277.0000,225.5800,2.28,1.021,-17.73,-7.287,229.3300,3.85,1.7075,-3.67,-1.5751,225.1000,4.25,1.9244,-7.69,-3.3034,229.7500,2.68,1.1803,-13.56,-5.5731
2017/03/29,2635325.0000,229.3900,3.81,1.689,-1.825,-0.7893,228.4500,-0.88,-0.3837,-2.62,-1.1339,227.5200,2.42,1.0751,-1.6387,-0.7151,229.9650,0.215,0.0936,-2.955,-1.2687
2017/03/30,3154479.0000,229.4800,0.09,0.0392,-1.27,-0.5504,231.2200,2.77,1.2125,-0.68,-0.2932,229.3800,1.86,0.8175,-0.57,-0.2479,232.0000,2.035,0.8849,-2.63,-1.1209
2017/03/31,2856785.0000,230.5300,1.05,0.4576,-2.47,-1.0601,229.7200,-1.5,-0.6487,1.31,0.5735,228.7300,-0.65,-0.2834,1.76,0.7754,230.8000,-1.2,-0.5172,-2.9,-1.2409
2017/04/03,3735257.0000,230.0000,-0.53,-0.2299,6.7,3.0004,228.9600,-0.76,-0.3308,3.48,1.5434,225.5700,-3.16,-1.3815,4.72,2.1372,230.1000,-0.7,-0.3033,3.03,1.3344
2017/04/04,3041362.0000,227.7200,-2.28,-0.9913,2.14,0.9487,229.2600,0.3,0.131,-0.07,-0.0305,227.2800,1.71,0.7581,2.18,0.9685,230.6900,0.59,0.2564,0.94,0.4091
2017/04/05,5285393.0000,232.1500,4.43,1.9454,2.76,1.2032,227.6600,-1.6,-0.6979,-0.79,-0.3458,227.3100,0.03,0.0132,-0.21,-0.0923,232.8900,2.2,0.9537,2.925,1.2719
2017/04/06,2926025.0000,227.0900,-5.06,-2.1796,-2.39,-1.0415,228.6400,0.98,0.4305,-2.58,-1.1158,225.7100,-1.6,-0.7039,-3.67,-1.6,230.1200,-2.77,-1.1894,-1.88,-0.8103
2017/04/07,2853086.0000,226.6000,-0.49,-0.2158,-3.93,-1.7048,227.8800,-0.76,-0.3324,-1.84,-0.801,226.2300,0.52,0.2304,-2.5,-1.093,228.8300,-1.29,-0.5606,-1.97,-0.8536
2017/04/10,2652251.0000,228.0000,1.4,0.6178,-2.0,-0.8696,228.8900,1.01,0.4432,-0.07,-0.0306,226.9500,0.72,0.3183,1.38,0.6118,229.7900,0.96,0.4195,-0.31,-0.1347
2017/04/11,3373397.0000,227.7800,-0.22,-0.0965,0.06,0.0263,227.7400,-1.15,-0.5024,-1.52,-0.663,225.3900,-1.56,-0.6874,-1.89,-0.8316,229.4000,-0.39,-0.1697,-1.29,-0.5592
2017/04/12,2945885.0000,227.6500,-0.13,-0.0571,-4.5,-1.9384,225.7500,-1.99,-0.8738,-1.91,-0.839,225.2300,-0.16,-0.071,-2.08,-0.915,228.2500,-1.15,-0.5013,-4.64,-1.9924
2017/04/13,3650504.0000,225.1800,-2.47,-1.085,-1.91,-0.8411,223.3200,-2.43,-1.0764,-5.32,-2.3268,223.0800,-2.15,-0.9546,-2.63,-1.1652,228.1700,-0.08,-0.035,-1.95,-0.8474
2017/04/17,4173675.0000,223.9000,-1.28,-0.5684,-2.7,-1.1915,226.2600,2.94,1.3165,-1.62,-0.7109,223.0200,-0.06,-0.0269,-3.21,-1.4189,226.8800,-1.29,-0.5654,-1.95,-0.8522
2017/04/18,12457820.0000,219.3200,-4.58,-2.0456,-8.68,-3.807,215.5900,-10.67,-4.7158,-13.3,-5.8107,213.1800,-9.84,-4.4122,-13.77,-6.0674,219.8900,-6.99,-3.0809,-9.9,-4.3083
2017/04/19,6425227.0000,215.8700,-3.45,-1.573,-11.91,-5.2287,214.0900,-1.5,-0.6958,-13.65,-5.9937,213.6100,0.43,0.2017,-11.78,-5.2265,217.1800,-2.71,-1.2324,-12.22,-5.3269
2017/04/20,5164665.0000,215.5000,-0.37,-0.1714,-12.15,-5.3371,218.0600,3.97,1.8544,-7.69,-3.4064,215.0000,1.39,0.6507,-10.23,-4.542,218.9800,1.8,0.8288,-9.27,-4.0613
2017/04/21,3844401.0000,218.5500,3.05,1.4153,-6.63,-2.9443,216.8600,-1.2,-0.5503,-6.46,-2.8927,216.3800,1.38,0.6419,-6.7,-3.0034,219.1800,0.2,0.0913,-8.99,-3.94
2017/04/24,5351941.0000,221.1800,2.63,1.2034,-2.72,-1.2148,223.2200,6.36,2.9328,-3.04,-1.3436,220.3000,3.92,1.8116,-2.72,-1.2196,224.8100,5.63,2.5687,-2.07,-0.9124
2017/04/25,3995888.0000,226.2000,5.02,2.2696,6.88,3.137,226.6300,3.41,1.5276,11.04,5.1208,225.1500,4.85,2.2015,11.97,5.615,227.9800,3.17,1.4101,8.09,3.6791
2017/04/26,3762285.0000,227.1000,0.9,0.3979,11.23,5.2022,226.2000,-0.43,-0.1897,12.11,5.6565,226.0900,0.94,0.4175,12.48,5.8424,229.3600,1.38,0.6053,12.18,5.6083
2017/04/27,2804411.0000,226.7000,-0.4,-0.1761,11.2,5.1972,225.8100,-0.39,-0.1724,7.75,3.5541,223.5200,-2.57,-1.1367,8.52,3.9628,226.7000,-2.66,-1.1597,7.72,3.5254
2017/04/28,2936365.0000,225.3100,-1.39,-0.6131,6.76,3.0931,223.8000,-2.01,-0.8901,6.94,3.2002,223.7200,0.2,0.0895,7.34,3.3922,226.7700,0.07,0.0309,7.59,3.4629
2017/05/01,3003471.0000,224.9000,-0.41,-0.182,3.72,1.6819,224.8500,1.05,0.4692,1.63,0.7302,220.9300,-2.79,-1.2471,0.63,0.286,226.3900,-0.38,-0.1676,1.58,0.7028
2017/05/02,2596900.0000,224.8600,-0.04,-0.0178,-1.34,-0.5924,225.1200,0.27,0.1201,-1.51,-0.6663,223.1756,2.2456,1.0164,-1.9744,-0.8769,225.8400,-0.55,-0.2429,-2.14,-0.9387
2017/05/03,3037741.0000,224.4500,-0.41,-0.1823,-2.65,-1.1669,226.3100,1.19,0.5286,0.11,0.0486,224.3200,1.1444,0.5128,-1.77,-0.7829,226.6900,0.85,0.3764,-2.67,-1.1641
2017/05/04,2934935.0000,228.2600,3.81,1.6975,1.56,0.6881,226.5900,0.28,0.1237,0.78,0.3454,224.8100,0.49,0.2184,1.29,0.5771,228.8900,2.2,0.9705,2.19,0.966
2017/05/05,2435818.0000,226.8800,-1.38,-0.6046,1.57,0.6968,226.8700,0.28,0.1236,3.07,1.3718,225.3000,0.49,0.218,1.58,0.7062,227.4711,-1.4189,-0.6199,0.7011,0.3092
2017/05/08,2316639.0000,226.7500,-0.13,-0.0573,1.85,0.8226,225.0300,-1.84,-0.811,0.18,0.0801,224.6000,-0.7,-0.3107,3.67,1.6612,227.3400,-0.1311,-0.0576,0.95,0.4196
2017/05/09,2144629.0000,225.4700,-1.28,-0.5645,0.61,0.2713,223.7600,-1.27,-0.5644,-1.36,-0.6041,222.9300,-1.67,-0.7435,-0.2456,-0.11,226.5650,-0.775,-0.3409,0.725,0.321
2017/05/10,2628653.0000,223.4600,-2.01,-0.8915,-0.99,-0.4411,224.8800,1.12,0.5005,-1.43,-0.6319,223.0600,0.13,0.0583,-1.26,-0.5617,225.3500,-1.215,-0.5363,-1.34,-0.5911
2017/05/11,2440310.0000,224.3500,0.89,0.3983,-3.91,-1.713,224.7600,-0.12,-0.0534,-1.83,-0.8076,222.1500,-0.91,-0.408,-2.66,-1.1832,225.0900,-0.26,-0.1154,-3.8,-1.6602
2017/05/12,2162017.0000,223.4900,-0.86,-0.3833,-3.39,-1.4942,222.8200,-1.94,-0.8631,-4.05,-1.7852,222.4800,0.33,0.1485,-2.82,-1.2517,224.4900,-0.6,-0.2666,-2.9811,-1.3105
2017/05/15,2455628.0000,223.1300,-0.36,-0.1611,-3.62,-1.5965,225.1200,2.3,1.0322,0.09,0.04,222.8500,0.37,0.1663,-1.75,-0.7792,226.5700,2.08,0.9265,-0.77,-0.3387
2017/05/16,1708265.0000,225.4400,2.31,1.0353,-0.03,-0.0133,225.6000,0.48,0.2132,1.84,0.8223,224.4100,1.56,0.7,1.48,0.6639,226.8200,0.25,0.1103,0.255,0.1126
2017/05/17,7513813.0000,221.7300,-3.71,-1.6457,-1.73,-0.7742,213.7200,-11.88,-5.266,-11.16,-4.9626,213.1200,-11.29,-5.031,-9.94,-4.4562,222.1600,-4.66,-2.0545,-3.19,-1.4156
2017/05/18,4788912.0000,214.0000,-7.73,-3.4862,-10.35,-4.6133,215.1600,1.44,0.6738,-9.6,-4.2712,213.8600,0.74,0.3472,-8.29,-3.7317,217.6100,-4.55,-2.0481,-7.48,-3.3231
2017/05/19,3741716.0000,214.8700,0.87,0.4065,-8.62,-3.857,215.3900,0.23,0.1069,-7.43,-3.3345,214.0000,0.14,0.0655,-8.48,-3.8116,217.8000,0.19,0.0873,-6.69,-2.9801
2017/05/22,2501171.0000,217.3700,2.5,1.1635,-5.76,-2.5815,216.0200,0.63,0.2925,-9.1,-4.0423,215.4000,1.4,0.6542,-7.45,-3.3431,217.6400,-0.16,-0.0735,-8.93,-3.9414
2017/05/23,3305049.0000,215.9700,-1.4,-0.6441,-9.47,-4.2007,219.6400,3.62,1.6758,-5.96,-2.6418,214.6600,-0.74,-0.3435,-9.75,-4.3447,220.7900,3.15,1.4473,-6.03,-2.6585
2017/05/24,4155524.0000,220.0000,4.03,1.866,-1.73,-0.7802,223.8300,4.19,1.9077,10.11,4.7305,219.4500,4.79,2.2314,6.33,2.9702,224.4000,3.61,1.635,2.24,1.0083
2017/05/25,2639113.0000,224.4100,4.41,2.0045,10.41,4.8645,222.4700,-1.36,-0.6076,7.31,3.3975,222.3000,2.85,1.2987,8.44,3.9465,225.4500,1.05,0.4679,7.84,3.6028
2017/05/26,1781571.0000,222.0100,-2.4,-1.0695,7.14,3.3229,223.5300,1.06,0.4765,8.14,3.7792,221.1800,-1.12,-0.5038,7.18,3.3551,224.2300,-1.22,-0.5411,6.43,2.9522
2017/05/30,3093710.0000,221.8300,-0.18,-0.0811,4.46,2.0518,218.4200,-5.11,-2.286,2.4,1.111,218.0100,-3.17,-1.4332,2.61,1.2117,222.4400,-1.79,-0.7983,4.8,2.2055
2017/05/31,8321871.0000,218.2400,-3.59,-1.6184,2.27,1.0511,211.2600,-7.16,-3.2781,-8.38,-3.8153,209.6200,-8.39,-3.8484,-5.04,-2.3479,218.3000,-4.14,-1.8612,-2.49,-1.1278
2017/06/01,4049627.0000,212.6100,-5.63,-2.5797,-7.39,-3.3591,215.0100,3.75,1.7751,-8.82,-3.9405,210.7900,1.17,0.5582,-8.66,-3.9462,215.9300,-2.37,-1.0857,-8.47,-3.7745
2017/06/02,3689028.0000,212.9400,0.33,0.1552,-11.47,-5.1112,213.3100,-1.7,-0.7907,-9.16,-4.1174,211.9100,1.12,0.5313,-10.39,-4.6739,215.2100,-0.72,-0.3334,-10.24,-4.542
2017/06/05,2696394.0000,213.0800,0.14,0.0657,-8.93,-4.0223,213.9900,0.68,0.3188,-9.54,-4.2679,212.6800,0.77,0.3634,-8.5,-3.843,215.8100,0.6,0.2788,-8.42,-3.7551
2017/06/06,2890862.0000,212.5100,-0.57,-0.2675,-9.32,-4.2014,214.5300,0.54,0.2523,-3.89,-1.781,212.4800,-0.2,-0.094,-5.53,-2.5366,216.0200,0.21,0.0973,-6.42,-2.8862
2017/06/07,2677972.0000,215.3700,2.86,1.3458,-2.87,-1.3151,215.7800,1.25,0.5827,4.52,2.1395,214.3100,1.83,0.8613,4.69,2.2374,217.2300,1.21,0.5601,-1.07,-0.4902
2017/06/08,3757591.0000,215.5600,0.19,0.0882,2.95,1.3875,218.7600,2.98,1.381,3.75,1.7441,214.6300,0.32,0.1493,3.84,1.8217,221.0000,3.77,1.7355,5.07,2.348
2017/06/09,4447062.0000,220.8300,5.27,2.4448,7.89,3.7053,222.4400,3.68,1.6822,9.13,4.2802,219.7500,5.12,2.3855,7.84,3.6997,223.8500,2.85,1.2896,8.64,4.0147
2017/06/12,3380799.0000,223.6300,2.8,1.2679,10.55,4.9512,221.9100,-0.53,-0.2383,7.92,3.7011,219.6500,-0.1,-0.0455,6.97,3.2772,225.2300,1.38,0.6165,9.42,4.365
2017/06/13,2759943.0000,223.3500,-0.28,-0.1252,10.84,5.1009,224.2000,2.29,1.0319,9.67,4.5075,222.7700,3.12,1.4204,10.29,4.8428,226.8000,1.57,0.6971,10.78,4.9903
2017/06/14,3639121.0000,222.9900,-0.36,-0.1612,7.62,3.5381,226.5100,2.31,1.0303,10.73,4.9727,221.7600,-1.01,-0.4534,7.45,3.4763,226.9400,0.14,0.0617,9.71,4.4699
2017/06/15,3377750.0000,224.8100,1.82,0.8162,9.25,4.2911,223.2300,-3.28,-1.4481,4.47,2.0433,222.8000,1.04,0.469,8.17,3.8066,226.3500,-0.59,-0.26,5.35,2.4208
2017/06/16,3754099.0000,222.6500,-2.16,-0.9608,1.82,0.8242,221.8100,-1.42,-0.6361,-0.63,-0.2832,221.1301,-1.6699,-0.7495,1.3801,0.628,223.6700,-2.68,-1.184,-0.18,-0.0804
2017/06/19,2805101.0000,223.4300,0.78,0.3503,-0.2,-0.0894,226.1300,4.32,1.9476,4.22,1.9017,223.1100,1.9799,0.8954,3.46,1.5752,227.0400,3.37,1.5067,1.81,0.8036
2017/06/20,2263934.0000,225.5100,2.08,0.9309,2.16,0.9671,225.1000,-1.03,-0.4555,0.9,0.4014,224.1900,1.08,0.4841,1.42,0.6374,226.5399,-0.5001,-0.2203,-0.2601,-0.1147
2017/06/21,3009840.0000,224.5400,-0.97,-0.4301,1.55,0.6951,222.4900,-2.61,-1.1595,-4.02,-1.7748,221.9328,-2.2572,-1.0068,0.1728,0.0779,224.9300,-1.6099,-0.7106,-2.01,-0.8857
2017/06/22,3342096.0000,221.4400,-3.1,-1.3806,-3.37,-1.499,219.7700,-2.72,-1.2225,-3.46,-1.55,219.2900,-2.6428,-1.1908,-3.51,-1.5754,221.9000,-3.03,-1.3471,-4.45,-1.966
2017/06/23,4445478.0000,220.5000,-0.94,-0.4245,-2.15,-0.9656,217.1900,-2.58,-1.174,-4.62,-2.0829,216.4600,-2.83,-1.2905,-4.6701,-2.1119,220.6900,-1.21,-0.5453,-2.98,-1.3323
2017/06/26,2587168.0000,218.2600,-2.24,-1.0159,-5.17,-2.3139,220.4400,3.25,1.4964,-5.69,-2.5163,217.6963,1.2363,0.5711,-5.4137,-2.4265,221.9700,1.28,0.58,-5.07,-2.2331
2017/06/27,2896558.0000,221.8400,3.58,1.6402,-3.67,-1.6274,220.2800,-0.16,-0.0726,-4.82,-2.1413,219.5600,1.8637,0.8561,-4.63,-2.0652,222.4100,0.44,0.1982,-4.1299,-1.823
2017/06/28,3470069.0000,221.8700,0.03,0.0135,-2.67,-1.1891,223.2200,2.94,1.3347,0.73,0.3281,220.7500,1.19,0.542,-1.1828,-0.533,224.6300,2.22,0.9982,-0.3,-0.1334
2017/06/29,5058715.0000,228.3700,6.5,2.9296,6.93,3.1295,224.4100,1.19,0.5331,4.64,2.1113,223.0300,2.28,1.0328,3.74,1.7055,228.7900,4.16,1.8519,6.89,3.105
2017/06/30,3148312.0000,225.3100,-3.06,-1.3399,4.81,2.1814,221.9000,-2.51,-1.1185,4.71,2.1686,221.5400,-1.49,-0.6681,5.08,2.3469,226.0500,-2.74,-1.1976,5.36,2.4287
2017/07/03,2846554.0000,224.4600,-0.85,-0.3773,6.2,2.8406,227.2800,5.38,2.4245,6.84,3.1029,223.4200,1.88,0.8486,5.7237,2.6292,229.0700,3.02,1.336,7.1,3.1986
2017/07/05,2769964.0000,228.3800,3.92,1.7464,6.54,2.9481,228.0400,0.76,0.3344,7.76,3.5228,225.2100,1.79,0.8012,5.65,2.5733,228.9200,-0.15,-0.0655,6.51,2.927
2017/07/06,3076003.0000,227.9700,-0.41,-0.1795,6.1,2.7494,226.6900,-1.35,-0.592,3.47,1.5545,225.2500,0.04,0.0178,4.5,2.0385,230.0600,1.14,0.498,5.43,2.4173
2017/07/07,2664349.0000,228.2300,0.26,0.1141,-0.14,-0.0613,225.2800,-1.41,-0.622,0.87,0.3877,224.4200,-0.83,-0.3685,1.39,0.6232,228.4898,-1.5702,-0.6825,-0.3002,-0.1312
2017/07/10,2357261.0000,224.2700,-3.96,-1.7351,-1.04,-0.4616,225.8400,0.56,0.2486,3.94,1.7756,223.9600,-0.46,-0.205,2.42,1.0924,227.3400,-1.1498,-0.5032,1.29,0.5707
2017/07/11,2742720.0000,226.0400,1.77,0.7892,1.58,0.7039,226.9500,1.11,0.4915,-0.33,-0.1452,224.6700,0.71,0.317,1.25,0.5595,227.9500,0.61,0.2683,-1.12,-0.4889
2017/07/12,2566076.0000,226.4000,0.36,0.1593,-1.98,-0.867,227.3900,0.44,0.1939,-0.65,-0.285,226.0700,1.4,0.6231,0.86,0.3819,229.0200,1.07,0.4694,0.1,0.0437
2017/07/13,2846901.0000,227.3900,0.99,0.4373,-0.58,-0.2544,230.4000,3.01,1.3237,3.71,1.6366,226.9500,0.88,0.3893,1.7,0.7547,230.6400,1.62,0.7074,0.58,0.2521
2017/07/14,3698815.0000,227.2200,-0.17,-0.0748,-1.01,-0.4425,228.6000,-1.8,-0.7813,3.32,1.4737,225.1000,-1.85,-0.8152,0.68,0.303,229.6100,-1.03,-0.4466,1.1202,0.4903
2017/07/17,2544956.0000,228.7300,1.51,0.6646,4.46,1.9887,229.2600,0.66,0.2887,3.42,1.5143,227.2100,2.11,0.9374,3.25,1.4512,229.6397,0.0297,0.0129,2.2997,1.0116
2017/07/18,6397034.0000,227.5000,-1.23,-0.5378,1.46,0.6459,223.3100,-5.95,-2.5953,-3.64,-1.6039,222.7600,-4.45,-1.9585,-1.91,-0.8501,230.3600,0.7203,0.3137,2.41,1.0572
2017/07/19,4882429.0000,222.9100,-4.59,-2.0176,-3.49,-1.5415,222.8700,-0.44,-0.197,-4.52,-1.9878,221.6700,-1.09,-0.4893,-4.4,-1.9463,224.2000,-6.16,-2.6741,-4.82,-2.1046
2017/07/20,3491035.0000,223.0000,0.09,0.0404,-4.39,-1.9306,222.3000,-0.57,-0.2558,-8.1,-3.5156,221.6100,-0.06,-0.0271,-5.34,-2.3529,224.7555,0.5555,0.2478,-5.8845,-2.5514
2017/07/21,3446340.0000,221.8900,-1.11,-0.4978,-5.33,-2.3457,220.1800,-2.12,-0.9537,-8.42,-3.6833,219.0900,-2.52,-1.1371,-6.01,-2.6699,222.3100,-2.4455,-1.0881,-7.3,-3.1793
2017/07/24,3165112.0000,218.9400,-2.95,-1.3295,-9.79,-4.2802,218.1800,-2.0,-0.9083,-11.08,-4.8329,218.0000,-1.09,-0.4975,-9.21,-4.0535,219.7267,-2.5833,-1.162,-9.913,-4.3168
2017/07/25,3506870.0000,220.3400,1.4,0.6394,-7.16,-3.1473,221.5800,3.4,1.5583,-1.73,-0.7747,220.1800,2.18,1.0,-2.58,-1.1582,222.8725,3.1458,1.4317,-7.4875,-3.2503
2017/07/26,2792257.0000,222.4500,2.11,0.9576,-0.46,-0.2064,222.2500,0.67,0.3024,-0.62,-0.2782,221.8700,1.69,0.7676,0.2,0.0902,223.7400,0.8675,0.3892,-0.46,-0.2052
2017/07/27,2812474.0000,221.8400,-0.61,-0.2742,-1.16,-0.5202,221.4800,-0.77,-0.3465,-0.82,-0.3689,220.4300,-1.44,-0.649,-1.18,-0.5325,222.7100,-1.03,-0.4604,-2.0455,-0.9101
2017/07/28,2483133.0000,221.7700,-0.07,-0.0316,-0.12,-0.0541,223.6100,2.13,0.9617,3.43,1.5578,220.8600,0.43,0.1951,1.77,0.8079,223.6700,0.96,0.4311,1.36,0.6118
2017/07/31,1998143.0000,223.9500,2.18,0.983,5.01,2.2883,225.3300,1.72,0.7692,7.15,3.2771,223.0500,2.19,0.9916,5.05,2.3165,225.5000,1.83,0.8182,5.7733,2.6275
2017/08/01,2974350.0000,227.0900,3.14,1.4021,6.75,3.0634,227.0000,1.67,0.7411,5.42,2.4461,226.7300,3.68,1.6499,6.55,2.9748,228.6200,3.12,1.3836,5.7475,2.5788
2017/08/02,1863150.0000,226.4000,-0.69,-0.3038,3.95,1.7757,226.2700,-0.73,-0.3216,4.02,1.8088,225.5700,-1.16,-0.5116,3.7,1.6676,227.7300,-0.89,-0.3893,3.99,1.7833
2017/08/03,2106079.0000,226.0000,-0.4,-0.1767,4.16,1.8752,223.9900,-2.28,-1.0076,2.51,1.1333,223.9700,-1.6,-0.7093,3.54,1.606,226.7400,-0.99,-0.4347,4.03,1.8095
2017/08/04,3399353.0000,226.0500,0.05,0.0221,4.28,1.9299,229.7900,5.8,2.5894,6.18,2.7637,225.0600,1.09,0.4867,4.2,1.9017,229.7900,3.05,1.3452,6.12,2.7362
2017/08/07,3806182.0000,229.8000,3.75,1.6589,5.85,2.6122,232.9200,3.13,1.3621,7.59,3.3684,229.2900,4.23,1.8795,6.24,2.7976,233.1300,3.34,1.4535,7.63,3.3836
2017/08/08,3320249.0000,232.4000,2.6,1.1314,5.31,2.3383,232.0500,-0.87,-0.3735,5.05,2.2247,231.7000,2.41,1.0511,4.97,2.192,235.8300,2.7,1.1582,7.21,3.1537
2017/08/09,2570403.0000,230.3200,-2.08,-0.895,3.92,1.7314,231.0100,-1.04,-0.4482,4.74,2.0948,229.0600,-2.64,-1.1394,3.49,1.5472,231.4900,-4.34,-1.8403,3.76,1.6511
2017/08/10,3259470.0000,229.0200,-1.3,-0.5644,3.02,1.3363,225.5000,-5.51,-2.3852,1.51,0.6741,225.4656,-3.5944,-1.5692,1.4956,0.6678,229.4540,-2.036,-0.8795,2.714,1.197
2017/08/11,2956501.0000,225.0700,-3.95,-1.7247,-0.98,-0.4335,224.1500,-1.35,-0.5987,-5.64,-2.4544,222.6500,-2.8156,-1.2488,-2.41,-1.0708,226.6799,-2.7741,-1.209,-3.1101,-1.3535
2017/08/14,2265309.0000,226.3700,1.3,0.5776,-3.43,-1.4926,227.3600,3.21,1.4321,-5.56,-2.3871,226.2966,3.6466,1.6378,-2.9934,-1.3055,229.8300,3.1501,1.3897,-3.3,-1.4155
2017/08/15,1866063.0000,229.5700,3.2,1.4136,-2.83,-1.2177,227.5900,0.23,0.1012,-4.46,-1.922,227.5000,1.2034,0.5318,-4.2,-1.8127,230.6100,0.78,0.3394,-5.22,-2.2135
2017/08/16,2392890.0000,228.2600,-1.31,-0.5706,-2.06,-0.8944,225.6100,-1.98,-0.87,-5.4,-2.3376,225.0000,-2.5,-1.0989,-4.06,-1.7725,229.0100,-1.6,-0.6938,-2.48,-1.0713
2017/08/17,3411516.0000,224.3800,-3.88,-1.6998,-4.64,-2.026,221.4200,-4.19,-1.8572,-4.08,-1.8093,221.1100,-3.89,-1.7289,-4.3556,-1.9318,225.9800,-3.03,-1.3231,-3.474,-1.514
2017/08/18,3148523.0000,220.7900,-3.59,-1.6,-4.28,-1.9016,222.1500,0.73,0.3297,-2.0,-0.8923,220.5500,-0.56,-0.2533,-2.1,-0.9432,224.0910,-1.889,-0.8359,-2.5889,-1.1421
2017/08/21,2133176.0000,222.4000,1.61,0.7292,-3.97,-1.7538,220.7900,-1.36,-0.6122,-6.57,-2.8897,219.2100,-1.34,-0.6076,-7.0866,-3.1316,222.4000,-1.691,-0.7546,-7.43,-3.2328
2017/08/22,2020867.0000,221.8600,-0.54,-0.2428,-7.71,-3.3585,223.5800,2.79,1.2636,-4.01,-1.7619,221.3300,2.12,0.9671,-6.17,-2.7121,223.7800,1.38,0.6205,-6.83,-2.9617
2017/08/23,2566895.0000,221.9000,0.04,0.018,-6.36,-2.7863,222.7400,-0.84,-0.3757,-2.87,-1.2721,221.3300,0.0,0.0,-3.67,-1.6311,224.8100,1.03,0.4603,-4.2,-1.834
2017/08/24,2262978.0000,223.7700,1.87,0.8427,-0.61,-0.2719,222.9900,0.25,0.1122,1.57,0.7091,222.5900,1.26,0.5693,1.48,0.6694,224.5650,-0.245,-0.109,-1.415,-0.6262
2017/08/25,2231519.0000,223.6400,-0.13,-0.0581,2.85,1.2908,222.4700,-0.52,-0.2332,0.32,0.144,222.1300,-0.46,-0.2067,1.58,0.7164,224.9489,0.3839,0.171,0.8579,0.3828
2017/08/28,2638709.0000,222.9100,-0.73,-0.3264,0.51,0.2293,220.3500,-2.12,-0.9529,-0.44,-0.1993,218.8600,-3.27,-1.4721,-0.35,-0.1597,223.0850,-1.8639,-0.8286,0.685,0.308
2017/08/29,2368693.0000,217.2700,-5.64,-2.5302,-4.59,-2.0689,219.9600,-0.39,-0.177,-3.62,-1.6191,215.7500,-3.11,-1.421,-5.58,-2.5211,220.1302,-2.9548,-1.3245,-3.6498,-1.631
2017/08/30,2407676.0000,220.2500,2.98,1.3716,-1.65,-0.7436,222.4200,2.46,1.1184,-0.32,-0.1437,220.0900,4.34,2.0116,-1.24,-0.5602,224.2200,4.0898,1.8579,-0.59,-0.2624
2017/08/31,2240411.0000,223.2500,3.0,1.3621,-0.52,-0.2324,223.7400,1.32,0.5935,0.75,0.3363,222.5800,2.49,1.1314,-0.01,-0.0045,224.4900,0.27,0.1204,-0.075,-0.0334
2017/09/01,2346705.0000,224.5500,1.3,0.5823,0.91,0.4069,225.8800,2.14,0.9565,3.41,1.5328,223.5300,0.95,0.4268,1.4,0.6303,227.5600,3.07,1.3675,2.6111,1.1608
2017/09/05,5647873.0000,223.8500,-0.7,-0.3117,0.94,0.4217,217.7800,-8.1,-3.586,-2.57,-1.1663,217.3000,-6.23,-2.7871,-1.56,-0.7128,224.0000,-3.56,-1.5644,0.915,0.4102
2017/09/06,3612489.0000,218.9800,-4.87,-2.1756,1.71,0.787,218.8300,1.05,0.4821,-1.13,-0.5137,217.6100,0.31,0.1427,1.86,0.8621,221.0200,-2.98,-1.3304,0.8898,0.4042
2017/09/07,3592158.0000,218.7300,-0.25,-0.1142,-1.52,-0.6901,215.8400,-2.99,-1.3664,-6.58,-2.9584,214.6400,-2.97,-1.3648,-5.45,-2.4763,218.8100,-2.21,-0.9999,-5.41,-2.4128
