id,time,favorites_to_retweets
1308210216220065792,Tue Sep 22 01:03:15 2020,0.0
1308142002253434880,Mon Sep 21 20:32:12 2020,0.0
1306661118635507712,Thu Sep 17 18:27:41 2020,0.0
1306274610501971968,Wed Sep 16 16:51:51 2020,0.0
1306052179266945025,Wed Sep 16 02:07:59 2020,0.0
1306003714885394432,Tue Sep 15 22:55:24 2020,18.2
1305982922134941696,Tue Sep 15 21:32:47 2020,9.575396825396826
1305317411466297344,Mon Sep 14 01:28:17 2020,6.558011049723757
1305275375455354880,Sun Sep 13 22:41:15 2020,0.0
1304607849666891776,Sat Sep 12 02:28:44 2020,21.857142857142858
1304214256364126214,Fri Sep 11 00:24:44 2020,4.25
1304101261243949057,Thu Sep 10 16:55:44 2020,6.042792792792793
1304099248611291138,Thu Sep 10 16:47:44 2020,7.428571428571429
1304099079211810817,Thu Sep 10 16:47:04 2020,5.467750126968004
1303498623146102785,Wed Sep 09 01:01:04 2020,29.8
1303483734335746049,Wed Sep 09 00:01:54 2020,72.5
1303426220059549696,Tue Sep 08 20:13:22 2020,0.0
1303357108054708224,Tue Sep 08 15:38:44 2020,0.0
1302415024749572098,Sun Sep 06 01:15:14 2020,5.21247892074199
1302351173584789504,Sat Sep 05 21:01:30 2020,26.615384615384617
1301992226445094912,Fri Sep 04 21:15:11 2020,7.4892915980230645
1301648542436454402,Thu Sep 03 22:29:30 2020,14.0
1301648074473758720,Thu Sep 03 22:27:39 2020,28.0
1301587021618577410,Thu Sep 03 18:25:02 2020,17.833333333333332
1301333608708239365,Thu Sep 03 01:38:04 2020,6.946964064436183
1301216462036705286,Wed Sep 02 17:52:34 2020,0.0
1301186910887395328,Wed Sep 02 15:55:09 2020,10.292682926829269
1300836538780057600,Tue Sep 01 16:42:53 2020,0.0
1299950541754294272,Sun Aug 30 06:02:15 2020,0.0
1299865231347404800,Sun Aug 30 00:23:16 2020,0.0
1299818592570048513,Sat Aug 29 21:17:56 2020,0.0
1299809481191231491,Sat Aug 29 20:41:44 2020,0.0
1299809366447710208,Sat Aug 29 20:41:16 2020,0.0
1299807252447203331,Sat Aug 29 20:32:52 2020,0.0
1299562374089912320,Sat Aug 29 04:19:49 2020,0.0
1299554209780715520,Sat Aug 29 03:47:22 2020,0.0
1299548595851534336,Sat Aug 29 03:25:04 2020,0.0
1299547902050799618,Sat Aug 29 03:22:18 2020,0.0
1299546232667463681,Sat Aug 29 03:15:40 2020,0.0
1299532314146484225,Sat Aug 29 02:20:22 2020,0.0
1299394973297790979,Fri Aug 28 17:14:37 2020,0.0
1299382289336594433,Fri Aug 28 16:24:13 2020,0.0
1299106398400393226,Thu Aug 27 22:07:56 2020,0.0
1299103629555699712,Thu Aug 27 21:56:56 2020,16.0
1298818300051324928,Thu Aug 27 03:03:08 2020,23.4
1298811492121411585,Thu Aug 27 02:36:05 2020,23.714285714285715
1298752184977424385,Wed Aug 26 22:40:25 2020,24.0
1298705949394444289,Wed Aug 26 19:36:41 2020,0.0
1298628802910793728,Wed Aug 26 14:30:08 2020,0.0
1298371809486737408,Tue Aug 25 21:28:56 2020,0.0
1298370241123233802,Tue Aug 25 21:22:42 2020,0.0
1298269501943771138,Tue Aug 25 14:42:24 2020,0.0
1298079064000008193,Tue Aug 25 02:05:40 2020,6.444444444444445
1297988221721337856,Mon Aug 24 20:04:42 2020,17.724137931034484
1297974066834530304,Mon Aug 24 19:08:27 2020,0.0
1297915362009325573,Mon Aug 24 15:15:11 2020,0.0
1297912025209876480,Mon Aug 24 15:01:55 2020,0.0
1297903627248566272,Mon Aug 24 14:28:33 2020,0.0
1297903594558169089,Mon Aug 24 14:28:25 2020,0.0
1297903027676905473,Mon Aug 24 14:26:10 2020,0.0
1297902754833117186,Mon Aug 24 14:25:05 2020,0.0
1297902620846231552,Mon Aug 24 14:24:33 2020,0.0
1297727342605934592,Mon Aug 24 02:48:03 2020,0.0
1297726665175556096,Mon Aug 24 02:45:22 2020,0.0
1297535197148336128,Sun Aug 23 14:04:32 2020,0.0
1296486118863654917,Thu Aug 20 16:35:52 2020,7.966911764705882
1296453299043012610,Thu Aug 20 14:25:28 2020,11.0
1296452763283578880,Thu Aug 20 14:23:20 2020,24.61904761904762
1296207728768094208,Wed Aug 19 22:09:39 2020,9.135802469135802
1296207643770589186,Wed Aug 19 22:09:19 2020,0.0
1296181496571715584,Wed Aug 19 20:25:25 2020,45.0
1296162580755623936,Wed Aug 19 19:10:15 2020,0.0
1296147141006680065,Wed Aug 19 18:08:54 2020,0.0
1296146708104130561,Wed Aug 19 18:07:11 2020,0.0
1296133950633631747,Wed Aug 19 17:16:29 2020,0.0
1296130810731474944,Wed Aug 19 17:04:00 2020,6.625
1296129008011280385,Wed Aug 19 16:56:51 2020,43.0
1296111517562281985,Wed Aug 19 15:47:21 2020,5.46830985915493
1296091035718815747,Wed Aug 19 14:25:57 2020,0.0
1295789006668681217,Tue Aug 18 18:25:48 2020,15.142857142857142
