id,time,favorites_to_retweets
990663519900184577,Sun Apr 29 18:46:03 2018,7.2889908256880735
989851170545029120,Fri Apr 27 12:58:04 2018,4.749788672865596
988154007813173248,Sun Apr 22 20:34:09 2018,6.829770387965162
987494749559926784,Sat Apr 21 00:54:29 2018,8.22923588039867
986547483743436801,Wed Apr 18 10:10:23 2018,5.137931034482759
986016459351515136,Mon Apr 16 23:00:17 2018,4.19392033542977
985682558405885952,Mon Apr 16 00:53:29 2018,11.219451371571072
985664806567927808,Sun Apr 15 23:42:57 2018,15.44280442804428
985300754134007809,Sat Apr 14 23:36:20 2018,10.214532871972319
981311629022314496,Tue Apr 03 23:24:58 2018,7.838104176442984
975847153468768256,Mon Mar 19 21:31:06 2018,4.026538678712591
974344409377460224,Thu Mar 15 17:59:44 2018,6.617283950617284
973696994332983299,Tue Mar 13 23:07:08 2018,4.5736940298507465
972561435036344320,Sat Mar 10 19:54:50 2018,9.864293659621802
966312919079112705,Wed Feb 21 14:05:27 2018,3.6915954415954415
965957024109379602,Tue Feb 20 14:31:15 2018,2.8869659275283936
961033484536971264,Wed Feb 07 00:26:52 2018,10.987951807228916
960521086298238976,Mon Feb 05 14:30:47 2018,9.620277563608328
959796196247142400,Sat Feb 03 14:30:19 2018,4.97406914893617
950156231414394881,Mon Jan 08 00:04:33 2018,9.456375838926174
946109222135128064,Wed Dec 27 20:03:11 2017,4.882740447957839
941467037905272833,Fri Dec 15 00:36:48 2017,4.5256609642301715
941465587049406464,Fri Dec 15 00:31:02 2017,3.259810554803789
940792988095139841,Wed Dec 13 03:58:22 2017,3.2188659247482776
936360685788733440,Thu Nov 30 22:25:58 2017,4.075533661740558
932270037657726976,Sun Nov 19 15:31:12 2017,4.768195413758724
930134795304148992,Mon Nov 13 18:06:30 2017,2.5217899970751683
929139251152699392,Sat Nov 11 00:10:34 2017,9.196428571428571
928623239110082560,Thu Nov 09 14:00:07 2017,5.545364891518737
926509741932720128,Fri Nov 03 18:01:50 2017,4.4975
921439650287423489,Fri Oct 20 18:15:06 2017,5.692759295499021
921114359119560704,Thu Oct 19 20:42:31 2017,4.046916890080429
920999561564274688,Thu Oct 19 13:06:21 2017,3.7278999568779647
915975473573720065,Thu Oct 05 16:22:25 2017,5.102643856920684
915046109298520064,Tue Oct 03 02:49:27 2017,4.576496674057649
914951991431880704,Mon Oct 02 20:35:28 2017,6.99273607748184
911304409803522048,Fri Sep 22 19:01:17 2017,5.452961672473868
908124621391618050,Thu Sep 14 00:25:56 2017,5.337719298245614
902898556456943616,Wed Aug 30 14:19:25 2017,2.2350404312668464
901865101761884161,Sun Aug 27 17:52:50 2017,8.039525691699605
895714205822730241,Thu Aug 10 18:31:22 2017,4.425880425880426
895324443500609536,Wed Aug 09 16:42:36 2017,9.517391304347827
893628626725294080,Sat Aug 05 00:24:02 2017,7.305882352941176
892774250272112641,Wed Aug 02 15:49:02 2017,4.570876288659794
886779647660179457,Mon Jul 17 02:48:38 2017,8.075471698113208
886779328096116736,Mon Jul 17 02:47:22 2017,6.583025830258302
884475655148011520,Mon Jul 10 18:13:23 2017,3.961759082217973
882786853404893184,Thu Jul 06 02:22:41 2017,4.551724137931035
879046517285310464,Sun Jun 25 18:39:56 2017,2.346528973034997
876806972619673600,Mon Jun 19 14:20:47 2017,6.566473988439307
876568434397429760,Sun Jun 18 22:32:55 2017,18.955974842767297
876567491941498880,Sun Jun 18 22:29:10 2017,13.534653465346535
875418348598603776,Thu Jun 15 18:22:53 2017,2.2842940243257535
875012301836832768,Wed Jun 14 15:29:24 2017,4.029972752043597
874337020117569536,Mon Jun 12 18:46:04 2017,4.5588235294117645
866004720984272896,Sat May 20 18:56:29 2017,6.109090909090909
863867801181855744,Sun May 14 21:25:08 2017,11.577726218097448
860284449195343873,Fri May 05 00:06:10 2017,3.6718213058419242
848316838446456833,Sat Apr 01 23:31:09 2017,7.068965517241379
847523788921032704,Thu Mar 30 18:59:52 2017,5.997282608695652
847217297257185281,Wed Mar 29 22:41:58 2017,4.072727272727272
843692770405617664,Mon Mar 20 05:16:46 2017,2.4447992700729926
841342440405577733,Mon Mar 13 17:37:23 2017,3.661654135338346
840223951842295809,Fri Mar 10 15:32:55 2017,5.154811715481172
839468386530824193,Wed Mar 08 13:30:34 2017,3.578740157480315
839112645957541890,Tue Mar 07 13:56:59 2017,3.5487012987012987
838748973598900225,Mon Mar 06 13:51:53 2017,3.221311475409836
838748139964272640,Mon Mar 06 13:48:34 2017,2.84375
838155386100183040,Sat Mar 04 22:33:10 2017,0.0
836970483992117249,Wed Mar 01 16:04:48 2017,0.0
836077114667446272,Mon Feb 27 04:54:52 2017,4.433734939759036
836072024577560584,Mon Feb 27 04:34:38 2017,4.905797101449275
836049259430555648,Mon Feb 27 03:04:11 2017,3.402027027027027
833113864669519872,Sun Feb 19 00:39:58 2017,4.219387755102041
831586053915963393,Tue Feb 14 19:29:00 2017,6.632075471698113
829098772416192512,Tue Feb 07 22:45:25 2017,4.252336448598131
829054770308485120,Tue Feb 07 19:50:34 2017,2.3638443935926774
827213980384964608,Thu Feb 02 17:55:56 2017,4.592233009708738
826235003260383232,Tue Jan 31 01:05:50 2017,0.0
817088724840239105,Thu Jan 05 19:21:47 2017,2.49636803874092
809034847121350657,Wed Dec 14 13:58:33 2016,1.2009844134536505
807367277104377856,Fri Dec 09 23:32:13 2016,3.3177339901477834
806976159166570496,Thu Dec 08 21:38:03 2016,4.083544303797468
806740517711003648,Thu Dec 08 06:01:42 2016,3.4973262032085564
804428649302634496,Thu Dec 01 20:55:10 2016,4.076470588235294
799333890045317121,Thu Nov 17 19:30:24 2016,1.7124928693667998
799295335755436032,Thu Nov 17 16:57:12 2016,2.587051325058705
796729498075099136,Thu Nov 10 15:01:29 2016,2.722521551724138
792751030647689216,Sun Oct 30 15:32:28 2016,4.368421052631579
789613513102663680,Fri Oct 21 23:45:06 2016,5.2125
785572979140808704,Mon Oct 10 20:09:28 2016,4.35678391959799
784078556984844288,Thu Oct 06 17:11:10 2016,4.83
784078159733854208,Thu Oct 06 17:09:35 2016,2.3282828282828283
783867231620870144,Thu Oct 06 03:11:26 2016,5.836206896551724
783756911866843136,Wed Oct 05 19:53:03 2016,0.0
783733480324816896,Wed Oct 05 18:19:57 2016,1.807875894988067
783651796627562496,Wed Oct 05 12:55:22 2016,0.0
783024195055685633,Mon Oct 03 19:21:30 2016,0.0
781492263817998337,Thu Sep 29 13:54:09 2016,2.786324786324786
781491928021991424,Thu Sep 29 13:52:49 2016,0.0
780348813450051585,Mon Sep 26 10:10:29 2016,2.473684210526316
780348452064595968,Mon Sep 26 10:09:03 2016,2.7382920110192837
776560302062120963,Thu Sep 15 23:16:18 2016,5.578947368421052
775324124935778304,Mon Sep 12 13:24:10 2016,1.7554744525547445
756492625549537282,Fri Jul 22 14:14:31 2016,1.6795580110497237
756490285698260992,Fri Jul 22 14:05:13 2016,2.576419213973799
756144617049853952,Thu Jul 21 15:11:39 2016,2.247422680412371
755798093216387072,Wed Jul 20 16:14:42 2016,2.808673469387755
755794420214050816,Wed Jul 20 16:00:06 2016,4.415094339622642
744554127728869376,Sun Jun 19 15:35:11 2016,4.147783251231527
744521272873279488,Sun Jun 19 13:24:38 2016,3.017391304347826
744324811191525377,Sun Jun 19 00:23:58 2016,3.6122448979591835
743805050254819328,Fri Jun 17 13:58:37 2016,4.020833333333333
743804334396170240,Fri Jun 17 13:55:47 2016,2.8666666666666667
743803559150391298,Fri Jun 17 13:52:42 2016,3.4047619047619047
743802731924594688,Fri Jun 17 13:49:25 2016,1.3138461538461539
