"1149829435069280257","Fri Jul 12 23:54:34  2019",178,1446,"Sry, didn’t think slowing expansion of entitlements in a dismal economy meant I was for getting rid of those progra… https:\/\/t.co\/vwz4MztxJs"
"1149805886929592320","Fri Jul 12 22:21:00  2019",554,4214,"Didn’t know I was against all those necessary and well-established social programs. Actually, I think we have more… https:\/\/t.co\/X4BOd7wKGD"
"1149756052679712768","Fri Jul 12 19:02:59  2019",3263,17373,"Don't know why Sen. Sanders picks on a retiree like me. I think he’s always looked down on me because he grew up in… https:\/\/t.co\/CoFXBkfZFD"
"1148736123948191745","Tue Jul 09 23:30:09  2019",156,1341,"Uh-oh. Can another round of tariffs be far behind? https:\/\/t.co\/rek9k3GkyV"
"1134489632173953024","Fri May 31 15:59:40  2019",470,2612,"Must be hard for them to recruit and retain top talent. https:\/\/t.co\/edUCVA6c9k"
"1131231452564197376","Wed May 22 16:12:50  2019",49,732,"Just addressed the folks @TwitterNYC HQ. Guess 280 characters not enough—they needed one more! Like the tweets or… https:\/\/t.co\/P2zvAWDBr9"
"1129133629358116876","Thu May 16 21:16:50  2019",183,1647,"On the bright side, if DeB gets elected prez, we New Yorkers will lose his undivided attention a year ahead of sche… https:\/\/t.co\/3rtq6z0JKm"
"1128764575829110785","Wed May 15 20:50:20  2019",299,1566,"An earlier Harvard lawyer, John Adams, prior to the American revolution, defended the British soldiers whose firing… https:\/\/t.co\/b1C3rkZmiE"
"1128442538937995264","Tue May 14 23:30:41  2019",195,831,"As to who ultimately bears the tariffs cost: US buyers may eventually switch their purchases to domestic or non-Chi… https:\/\/t.co\/EarD0hYB1t"
"1128425639680278534","Tue May 14 22:23:32  2019",400,1433,"Tariffs might be an effective negotiating tool. Saying it hurts us misses the point. China relies more on trade and… https:\/\/t.co\/zPuHdA9gSi"
"1123608216598929408","Wed May 01 15:20:49  2019",13,69,"Wanted to share my remarks at the benefit for the @LGBTCenterNYC, which provides important services to that communi… https:\/\/t.co\/rBJACQ0axY"
"1118139803395076098","Tue Apr 16 13:11:17  2019",83,928,"I’m not French or Catholic but I feel the damage to Notre Dame deeply and personally. In this time of nationalism,… https:\/\/t.co\/OLijfzx6vO"
