date,volume,open,open_difference_daily,open_difference_daily_percentage,open_difference_weekly,open_difference_weekly_percentage,close,close_difference_daily,close_difference_daily_percentage,close_difference_weekly,close_difference_weekly_percentage,low,low_difference_daily,low_difference_daily_percentage,low_difference_weekly,low_difference_weekly_percentage,high,high_difference_daily,high_difference_daily_percentage,high_difference_weekly,high_difference_weekly_percentage
2017/01/19,38586220.0000,49.4500,2.12,4.4792,3.636,7.9364,48.7520,1.08,2.2655,2.806,6.1072,48.1500,1.034,2.1946,2.814,6.207,49.7360,1.794,3.742,3.74,8.1311
2017/01/20,20998600.0000,49.0920,-0.358,-0.724,3.28,7.1597,48.9460,0.194,0.3979,3.028,6.5944,48.6020,0.452,0.9387,3.486,7.7267,49.2000,-0.536,-1.0777,3.06,6.632
2017/01/23,31310485.0000,49.1700,0.078,0.1589,3.17,6.8913,49.7840,0.838,1.7121,2.234,4.6982,49.1000,0.498,1.0246,3.182,6.9297,50.1780,0.978,1.9878,2.608,5.4824
2017/01/24,24790720.0000,50.0000,0.83,1.688,2.66,5.6189,50.9220,1.138,2.2859,3.806,8.0779,49.9300,0.83,1.6904,3.056,6.5196,50.9600,0.782,1.5585,2.968,6.1844
2017/01/25,25726505.0000,51.4620,1.462,2.924,4.132,8.7302,50.8940,-0.028,-0.055,3.222,6.7587,50.3600,0.43,0.8612,3.244,6.8851,51.6920,0.732,1.4364,3.75,7.822
2017/01/26,15718585.0000,50.8580,-0.604,-1.1737,1.408,2.8473,50.5020,-0.392,-0.7702,1.75,3.5896,50.1500,-0.21,-0.417,2.0,4.1537,51.1480,-0.544,-1.0524,1.412,2.839
2017/01/27,15808870.0000,50.2760,-0.582,-1.1444,1.184,2.4118,50.5900,0.088,0.1743,1.644,3.3588,49.7040,-0.446,-0.8893,1.102,2.2674,50.6000,-0.548,-1.0714,1.4,2.8455
2017/01/30,18993190.0000,50.5060,0.23,0.4575,1.336,2.7171,50.1260,-0.464,-0.9172,0.342,0.687,49.4200,-0.284,-0.5714,0.32,0.6517,51.0580,0.458,0.9051,0.88,1.7538
2017/01/31,20560065.0000,49.8480,-0.658,-1.3028,-0.152,-0.304,50.3860,0.26,0.5187,-0.536,-1.0526,49.5400,0.12,0.2428,-0.39,-0.7811,51.1780,0.12,0.235,0.218,0.4278
2017/02/01,19765525.0000,50.6100,0.762,1.5286,-0.852,-1.6556,49.8480,-0.538,-1.0678,-1.046,-2.0553,49.8100,0.27,0.545,-0.55,-1.0921,50.6400,-0.538,-1.0512,-1.052,-2.0351
2017/02/02,12493995.0000,49.6680,-0.942,-1.8613,-1.19,-2.3398,50.3100,0.462,0.9268,-0.192,-0.3802,49.5420,-0.268,-0.538,-0.608,-1.2124,50.4840,-0.156,-0.3081,-0.664,-1.2982
2017/02/03,10926150.0000,50.3820,0.714,1.4375,0.106,0.2108,50.2660,-0.044,-0.0875,-0.324,-0.6404,49.9360,0.394,0.7953,0.232,0.4668,50.4358,-0.0482,-0.0955,-0.1642,-0.3245
2017/02/06,17788000.0000,50.2000,-0.182,-0.3612,-0.306,-0.6059,51.5540,1.288,2.5624,1.428,2.8488,50.1260,0.19,0.3805,0.706,1.4286,51.5640,1.1282,2.2369,0.506,0.991
2017/02/07,21220315.0000,51.6380,1.438,2.8645,1.79,3.5909,51.4960,-0.058,-0.1125,1.11,2.203,51.2840,1.158,2.3102,1.744,3.5204,52.0000,0.436,0.8456,0.822,1.6062
2017/02/08,19562140.0000,51.4700,-0.168,-0.3253,0.86,1.6993,52.4160,0.92,1.7865,2.568,5.1517,51.2400,-0.044,-0.0858,1.43,2.8709,52.6720,0.672,1.2923,2.032,4.0126
2017/02/09,39063000.0000,53.2500,1.78,3.4583,3.582,7.2119,53.8400,1.424,2.7167,3.53,7.0165,53.2300,1.99,3.8837,3.688,7.4442,54.2360,1.564,2.9693,3.752,7.4321
2017/02/10,18091680.0000,53.9580,0.708,1.3296,3.576,7.0978,53.8460,0.006,0.0111,3.58,7.1221,53.2220,-0.008,-0.015,3.286,6.5804,54.1900,-0.046,-0.0848,3.7542,7.4435
2017/02/13,35115360.0000,54.1480,0.19,0.3521,3.948,7.8645,56.1200,2.274,4.2232,4.566,8.8567,54.1020,0.88,1.6535,3.976,7.932,56.1580,1.968,3.6317,4.594,8.9093
2017/02/14,36707250.0000,55.8060,1.658,3.062,4.168,8.0716,56.1960,0.076,0.1354,4.7,9.1269,55.7220,1.62,2.9943,4.438,8.6538,57.4780,1.32,2.3505,5.478,10.5346
2017/02/15,24719395.0000,56.0000,0.194,0.3476,4.53,8.8012,55.9520,-0.244,-0.4342,3.536,6.746,55.2880,-0.434,-0.7789,4.048,7.9001,56.4480,-1.03,-1.792,3.776,7.1689
2017/02/16,35319300.0000,55.5200,-0.48,-0.8571,2.27,4.2629,53.7900,-2.162,-3.864,-0.05,-0.0929,53.7000,-1.588,-2.8722,0.47,0.883,56.0000,-0.448,-0.7937,1.764,3.2525
2017/02/17,31257345.0000,53.1600,-2.36,-4.2507,-0.798,-1.4789,54.4460,0.656,1.2196,0.6,1.1143,52.8300,-0.87,-1.6201,-0.392,-0.7365,54.5780,-1.422,-2.5393,0.388,0.716
2017/02/21,28237875.0000,55.0900,1.93,3.6305,0.942,1.7397,55.4780,1.032,1.8955,-0.642,-1.144,54.8020,1.972,3.7327,0.7,1.2939,56.2800,1.702,3.1185,0.122,0.2172
2017/02/22,42689055.0000,56.0620,0.972,1.7644,0.256,0.4587,54.7020,-0.776,-1.3988,-1.494,-2.6586,54.5200,-0.282,-0.5146,-1.202,-2.1571,56.6900,0.41,0.7285,-0.788,-1.371
2017/02/23,74385450.0000,52.8000,-3.262,-5.8186,-3.2,-5.7143,51.1980,-3.504,-6.4056,-4.754,-8.4966,51.1120,-3.408,-6.2509,-4.176,-7.5532,52.9320,-3.758,-6.629,-3.516,-6.2287
2017/02/24,40834345.0000,50.5320,-2.268,-4.2955,-4.988,-8.9841,51.4000,0.202,0.3945,-2.39,-4.4432,50.0400,-1.072,-2.0974,-3.66,-6.8156,51.6500,-1.282,-2.422,-4.35,-7.7679
2017/02/27,57250800.0000,49.6340,-0.898,-1.7771,-3.526,-6.6328,49.2460,-2.154,-4.1907,-5.2,-9.5507,48.4020,-1.638,-3.2734,-4.428,-8.3816,49.6720,-1.978,-3.8296,-4.906,-8.989
2017/02/28,30369450.0000,48.8380,-0.796,-1.6037,-6.252,-11.3487,49.9980,0.752,1.527,-5.48,-9.8778,48.7800,0.378,0.781,-6.022,-10.9887,50.2000,0.528,1.063,-6.08,-10.8031
2017/03/01,24024815.0000,50.8360,1.998,4.0911,-5.226,-9.3218,50.0040,0.006,0.012,-4.698,-8.5884,49.8220,1.042,2.1361,-4.698,-8.617,50.9700,0.77,1.5339,-5.72,-10.09
2017/03/02,16728755.0000,49.9420,-0.894,-1.7586,-2.858,-5.4129,50.0960,0.092,0.184,-1.102,-2.1524,49.6540,-0.168,-0.3372,-1.458,-2.8526,50.6560,-0.314,-0.616,-2.276,-4.2999
2017/03/03,14627405.0000,50.1480,0.206,0.4125,-0.384,-0.7599,50.3140,0.218,0.4352,-1.086,-2.1128,49.8000,0.146,0.294,-0.24,-0.4796,50.3800,-0.276,-0.5449,-1.27,-2.4589
2017/03/06,16768005.0000,49.5820,-0.566,-1.1287,-0.052,-0.1048,50.2420,-0.072,-0.1431,0.996,2.0225,49.5020,-0.298,-0.5984,1.1,2.2726,50.3400,-0.04,-0.0794,0.668,1.3448
2017/03/07,17262935.0000,50.3840,0.802,1.6175,1.546,3.1656,49.7180,-0.524,-1.043,-0.28,-0.56,49.6640,0.162,0.3273,0.884,1.8122,50.7780,0.438,0.8701,0.578,1.1514
2017/03/08,18633730.0000,49.4000,-0.984,-1.953,-1.436,-2.8248,49.3740,-0.344,-0.6919,-0.63,-1.2599,49.0640,-0.6,-1.2081,-0.758,-1.5214,50.0140,-0.764,-1.5046,-0.956,-1.8756
2017/03/09,19382470.0000,49.5260,0.126,0.2551,-0.416,-0.833,48.9800,-0.394,-0.798,-1.116,-2.2277,48.6000,-0.464,-0.9457,-1.054,-2.1227,49.7320,-0.282,-0.5638,-0.924,-1.8241
2017/03/10,15313925.0000,49.2420,-0.284,-0.5734,-0.906,-1.8067,48.7380,-0.242,-0.4941,-1.576,-3.1323,48.6000,0.0,0.0,-1.2,-2.4096,49.3000,-0.432,-0.8687,-1.08,-2.1437
2017/03/13,15056400.0000,48.9640,-0.278,-0.5646,-0.618,-1.2464,49.2340,0.496,1.0177,-1.008,-2.0063,48.5562,-0.0438,-0.0901,-0.9458,-1.9106,49.3700,0.07,0.142,-0.97,-1.9269
2017/03/14,37908595.0000,49.2220,0.258,0.5269,-1.162,-2.3063,51.6000,2.366,4.8056,1.882,3.7853,49.2040,0.6478,1.3341,-0.46,-0.9262,51.6240,2.254,4.5655,0.846,1.6661
2017/03/15,26166825.0000,51.4000,2.178,4.4249,2.0,4.0486,51.1460,-0.454,-0.8798,1.772,3.5889,50.8540,1.65,3.3534,1.79,3.6483,52.2000,0.576,1.1158,2.186,4.3708
2017/03/16,35635900.0000,52.4800,1.08,2.1012,2.954,5.9645,52.4100,1.264,2.4714,3.43,7.0029,51.8120,0.958,1.8838,3.212,6.6091,53.1500,0.95,1.8199,3.418,6.8728
2017/03/17,32455090.0000,52.8000,0.32,0.6098,3.558,7.2255,52.3000,-0.11,-0.2099,3.562,7.3085,52.2400,0.428,0.8261,3.64,7.4897,53.0660,-0.084,-0.158,3.766,7.6389
2017/03/20,18008080.0000,52.1200,-0.68,-1.2879,3.156,6.4456,52.3840,0.084,0.1606,3.15,6.398,51.7642,-0.4758,-0.9108,3.208,6.6068,52.9100,-0.156,-0.294,3.54,7.1703
2017/03/21,34507775.0000,52.5660,0.446,0.8557,3.344,6.7937,50.1360,-2.248,-4.2914,-1.464,-2.8372,50.0480,-1.7162,-3.3154,0.844,1.7153,52.9600,0.05,0.0945,1.336,2.5879
2017/03/22,20283675.0000,50.3120,-2.254,-4.2879,-1.088,-2.1167,51.0020,0.866,1.7273,-0.144,-0.2815,50.1020,0.054,0.1079,-0.752,-1.4787,51.0140,-1.946,-3.6745,-1.186,-2.272
2017/03/23,16549220.0000,51.0780,0.766,1.5225,-1.402,-2.6715,50.9560,-0.046,-0.0902,-1.454,-2.7743,50.6600,0.558,1.1137,-1.152,-2.2234,51.5344,0.5204,1.0201,-1.6156,-3.0397
2017/03/24,28188340.0000,51.1400,0.062,0.1214,-1.66,-3.1439,52.6320,1.676,3.2891,0.332,0.6348,51.0020,0.342,0.6751,-1.238,-2.3698,52.7780,1.2436,2.4131,-0.288,-0.5427
2017/03/27,31106805.0000,52.1200,0.98,1.9163,0.0,0.0,54.0440,1.412,2.6828,1.66,3.1689,51.9500,0.948,1.8588,0.1858,0.3589,54.1140,1.336,2.5314,1.204,2.2756
2017/03/28,39893325.0000,55.4040,3.284,6.3008,2.838,5.3989,55.4900,1.446,2.6756,5.354,10.679,55.0000,3.05,5.871,4.952,9.8945,56.1360,2.022,3.7366,3.176,5.997
2017/03/29,18362630.0000,55.6680,0.264,0.4765,5.356,10.6456,55.4760,-0.014,-0.0252,4.474,8.7722,55.1080,0.108,0.1964,5.006,9.9916,55.9200,-0.216,-0.3848,4.906,9.617
2017/03/30,20707185.0000,55.6080,-0.06,-0.1078,4.53,8.8688,55.5840,0.108,0.1947,4.628,9.0823,55.4420,0.334,0.6061,4.782,9.4394,56.4000,0.48,0.8584,4.8656,9.4415
2017/03/31,16468490.0000,55.7460,0.138,0.2482,4.606,9.0066,55.6600,0.076,0.1367,3.028,5.7532,55.2639,-0.1781,-0.3212,4.2619,8.3563,55.9360,-0.464,-0.8227,3.158,5.9836
2017/04/03,69324250.0000,57.3800,1.634,2.9312,5.26,10.0921,59.7040,4.044,7.2655,5.66,10.4729,56.9160,1.6521,2.9895,4.966,9.5592,59.8000,3.864,6.9079,5.686,10.5074
2017/04/04,50541150.0000,59.3780,1.998,3.482,3.974,7.1728,60.7400,1.036,1.7352,5.25,9.4612,58.9060,1.99,3.4964,3.906,7.1018,60.9620,1.162,1.9431,4.826,8.597
2017/04/05,39292825.0000,60.4080,1.03,1.7346,4.74,8.5148,59.0000,-1.74,-2.8647,3.524,6.3523,58.8400,-0.066,-0.112,3.732,6.7722,60.9760,0.014,0.023,5.056,9.0415
2017/04/06,27588655.0000,59.3760,-1.032,-1.7084,3.768,6.776,59.7400,0.74,1.2542,4.156,7.477,58.8200,-0.02,-0.034,3.378,6.0929,60.3880,-0.588,-0.9643,3.988,7.0709
2017/04/07,22833160.0000,59.5000,0.124,0.2088,3.754,6.7341,60.5080,0.768,1.2856,4.848,8.71,59.4300,0.61,1.0371,4.1661,7.5386,60.5380,0.15,0.2484,4.602,8.2273
2017/04/10,38268115.0000,61.8300,2.33,3.916,4.45,7.7553,62.4780,1.97,3.2558,2.774,4.6463,61.7420,2.312,3.8903,4.826,8.4792,62.7460,2.208,3.6473,2.946,4.9264
2017/04/11,28590265.0000,62.6760,0.846,1.3683,3.298,5.5542,61.7420,-0.736,-1.178,1.002,1.6497,61.1000,-0.642,-1.0398,2.194,3.7246,62.6940,-0.052,-0.0829,1.732,2.8411
2017/04/12,30218240.0000,61.2680,-1.408,-2.2465,0.86,1.4237,59.3680,-2.374,-3.845,0.368,0.6237,59.2640,-1.836,-3.0049,0.424,0.7206,61.6896,-1.0044,-1.6021,0.7136,1.1703
2017/04/13,46378410.0000,59.3400,-1.928,-3.1468,-0.036,-0.0606,60.8000,1.432,2.4121,1.06,1.7744,59.0600,-0.204,-0.3442,0.24,0.408,61.4780,-0.2116,-0.343,1.09,1.805
2017/04/17,20640335.0000,60.5400,1.2,2.0222,1.04,1.7479,60.2880,-0.512,-0.8421,-0.22,-0.3636,59.7360,0.676,1.1446,0.306,0.5149,60.8000,-0.678,-1.1028,0.262,0.4328
2017/04/18,15171125.0000,59.9400,-0.6,-0.9911,-1.89,-3.0568,60.0500,-0.238,-0.3948,-2.428,-3.8862,59.5800,-0.156,-0.2611,-2.162,-3.5017,60.1680,-0.632,-1.0395,-2.578,-4.1086
2017/04/19,19455725.0000,60.4920,0.552,0.9209,-2.184,-3.4846,61.1040,1.054,1.7552,-0.638,-1.0333,60.4220,0.842,1.4132,-0.678,-1.1097,61.3240,1.156,1.9213,-1.37,-2.1852
2017/04/20,30729805.0000,61.3020,0.81,1.339,0.034,0.0555,60.5020,-0.602,-0.9852,1.134,1.9101,60.0460,-0.376,-0.6223,0.782,1.3195,61.8300,0.506,0.8251,0.1404,0.2276
2017/04/21,22509790.0000,60.4000,-0.902,-1.4714,1.06,1.7863,61.1200,0.618,1.0215,0.32,0.5263,60.0840,0.038,0.0633,1.024,1.7338,61.2800,-0.55,-0.8895,-0.198,-0.3221
2017/04/24,25388855.0000,61.8440,1.444,2.3907,1.304,2.1539,61.6060,0.486,0.7952,1.318,2.1862,61.2043,1.1203,1.8646,1.4683,2.458,62.1100,0.83,1.3544,1.31,2.1546
2017/04/25,33670810.0000,61.6000,-0.244,-0.3945,1.66,2.7694,62.7580,1.152,1.8699,2.708,4.5096,61.1720,-0.0323,-0.0528,1.592,2.672,62.7960,0.686,1.1045,2.628,4.3678
2017/04/26,23415655.0000,62.4740,0.874,1.4188,1.982,3.2765,62.0340,-0.724,-1.1536,0.93,1.522,61.8000,0.628,1.0266,1.378,2.2806,62.9000,0.104,0.1656,1.576,2.57
2017/04/27,17313315.0000,62.3380,-0.136,-0.2177,1.036,1.69,61.7260,-0.308,-0.4965,1.224,2.0231,61.5000,-0.3,-0.4854,1.454,2.4215,62.6180,-0.282,-0.4483,0.788,1.2745
2017/04/28,22483295.0000,61.9660,-0.372,-0.5967,1.566,2.5927,62.8140,1.088,1.7626,1.694,2.7716,61.6000,0.1,0.1626,1.516,2.5231,62.9600,0.342,0.5462,1.68,2.7415
2017/05/01,44099440.0000,62.9760,1.01,1.6299,1.132,1.8304,64.5660,1.752,2.7892,2.96,4.8047,62.9620,1.362,2.211,1.7577,2.8719,65.4500,2.49,3.9549,3.34,5.3776
2017/05/02,26582755.0000,64.8000,1.824,2.8963,3.2,5.1948,63.7780,-0.788,-1.2205,1.02,1.6253,63.3120,0.35,0.5559,2.14,3.4983,65.5320,0.082,0.1253,2.736,4.357
2017/05/03,34396295.0000,63.5340,-1.266,-1.9537,1.06,1.6967,62.2040,-1.574,-2.4679,0.17,0.274,62.0900,-1.222,-1.9301,0.29,0.4693,64.3060,-1.226,-1.8708,1.406,2.2353
2017/05/04,70679950.0000,61.4870,-2.047,-3.2219,-0.851,-1.3651,59.0920,-3.112,-5.0029,-2.634,-4.2672,58.1520,-3.938,-6.3424,-3.348,-5.4439,61.5540,-2.752,-4.2795,-1.064,-1.6992
2017/05/05,40587245.0000,59.6000,-1.887,-3.0689,-2.366,-3.8182,61.6700,2.578,4.3627,-1.144,-1.8213,59.3600,1.208,2.0773,-2.24,-3.6364,61.7100,0.156,0.2534,-1.25,-1.9854
2017/05/08,35014535.0000,62.1800,2.58,4.3289,-0.796,-1.264,61.4380,-0.232,-0.3762,-3.128,-4.8447,61.1640,1.804,3.0391,-1.798,-2.8557,62.7580,1.048,1.6983,-2.692,-4.1131
2017/05/09,48316870.0000,61.8760,-0.304,-0.4889,-2.924,-4.5123,64.2520,2.814,4.5802,0.474,0.7432,61.8200,0.656,1.0725,-1.492,-2.3566,64.3980,1.64,2.6132,-1.134,-1.7305
2017/05/10,28672620.0000,64.3120,2.436,3.9369,0.778,1.2245,65.0440,0.792,1.2326,2.84,4.5656,63.6240,1.804,2.9181,1.534,2.4706,65.1000,0.702,1.0901,0.794,1.2347
2017/05/11,23735860.0000,64.6800,0.368,0.5722,3.193,5.193,64.6200,-0.424,-0.6519,5.528,9.3549,63.9200,0.296,0.4652,5.768,9.9188,65.2000,0.1,0.1536,3.646,5.9233
2017/05/12,20593065.0000,65.0960,0.416,0.6432,5.496,9.2215,64.9620,0.342,0.5292,3.292,5.3381,64.3060,0.386,0.6039,4.946,8.3322,65.4000,0.2,0.3067,3.69,5.9796
2017/05/15,38034270.0000,63.6760,-1.42,-2.1814,1.496,2.4059,63.1760,-1.786,-2.7493,1.738,2.8289,62.5060,-1.8,-2.7991,1.342,2.1941,64.0400,-1.36,-2.0795,1.282,2.0428
2017/05/16,20705330.0000,63.5180,-0.158,-0.2481,1.642,2.6537,63.4020,0.226,0.3577,-0.85,-1.3229,63.0280,0.522,0.8351,1.208,1.9541,64.0120,-0.028,-0.0437,-0.386,-0.5994
2017/05/17,33478285.0000,62.8780,-0.64,-1.0076,-1.434,-2.2298,61.2220,-2.18,-3.4384,-3.822,-5.876,61.1000,-1.928,-3.059,-2.524,-3.9671,62.9260,-1.086,-1.6966,-2.174,-3.3395
2017/05/18,28045765.0000,61.4000,-1.478,-2.3506,-3.28,-5.0711,62.6120,1.39,2.2704,-2.008,-3.1074,61.0620,-0.038,-0.0622,-2.858,-4.4712,62.7880,-0.138,-0.2193,-2.412,-3.6994
2017/05/19,23272900.0000,63.1000,1.7,2.7687,-1.996,-3.0662,62.1660,-0.446,-0.7123,-2.796,-4.3041,62.0400,0.978,1.6017,-2.266,-3.5238,63.3000,0.512,0.8154,-2.1,-3.211
2017/05/22,21621525.0000,62.5600,-0.54,-0.8558,-1.116,-1.7526,62.0700,-0.096,-0.1544,-1.106,-1.7507,61.3600,-0.68,-1.0961,-1.146,-1.8334,62.8740,-0.426,-0.673,-1.166,-1.8207
2017/05/23,21571335.0000,62.0920,-0.468,-0.7481,-1.426,-2.245,60.7720,-1.298,-2.0912,-2.63,-4.1481,60.6960,-0.664,-1.0821,-2.332,-3.6999,62.1460,-0.728,-1.1579,-1.866,-2.9151
2017/05/24,25175960.0000,61.3020,-0.79,-1.2723,-1.576,-2.5064,62.0440,1.272,2.0931,0.822,1.3427,61.0800,0.384,0.6327,-0.02,-0.0327,62.2000,0.054,0.0869,-0.726,-1.1537
2017/05/25,25002160.0000,62.2040,0.902,1.4714,0.804,1.3094,63.3660,1.322,2.1307,0.754,1.2042,61.5620,0.482,0.7891,0.5,0.8188,63.3940,1.194,1.9196,0.606,0.9652
2017/05/26,38965045.0000,63.4560,1.252,2.0127,0.356,0.5642,65.0280,1.662,2.6229,2.862,4.6038,63.2620,1.7,2.7614,1.222,1.9697,65.0980,1.704,2.688,1.798,2.8404
2017/05/30,38857680.0000,65.2000,1.744,2.7484,2.64,4.2199,67.0200,1.992,3.0633,4.95,7.9749,65.1520,1.89,2.9876,3.792,6.1799,67.2560,2.158,3.315,4.382,6.9695
2017/05/31,49687780.0000,67.5380,2.338,3.5859,5.446,8.7709,68.2020,1.182,1.7637,7.43,12.226,67.0320,1.88,2.8856,6.336,10.4389,68.5780,1.322,1.9656,6.432,10.3498
2017/06/01,38008820.0000,68.8000,1.262,1.8686,7.498,12.2312,68.0740,-0.128,-0.1877,6.03,9.7189,67.4580,0.426,0.6355,6.378,10.442,68.9760,0.398,0.5804,6.776,10.8939
2017/06/02,27919760.0000,67.9540,-0.846,-1.2297,5.75,9.2438,67.9700,-0.104,-0.1528,4.604,7.2657,67.1860,-0.272,-0.4032,5.624,9.1355,68.5760,-0.4,-0.5799,5.182,8.1743
2017/06/05,33845870.0000,67.7000,-0.254,-0.3738,4.244,6.6881,69.4640,1.494,2.198,4.436,6.8217,66.8420,-0.344,-0.512,3.58,5.659,69.6880,1.112,1.6216,4.59,7.0509
2017/06/06,55159600.0000,68.9400,1.24,1.8316,3.74,5.7362,70.5700,1.106,1.5922,3.55,5.2969,67.9940,1.152,1.7235,2.842,4.3621,71.8986,2.2106,3.1721,4.6426,6.9029
2017/06/07,46743460.0000,71.2680,2.328,3.3768,3.73,5.5228,71.9300,1.36,1.9272,3.728,5.4661,71.0280,3.034,4.4622,3.996,5.9613,72.1000,0.2014,0.2801,3.522,5.1358
2017/06/08,45143385.0000,72.7500,1.482,2.0795,3.95,5.7413,74.0000,2.07,2.8778,5.926,8.7052,72.0440,1.016,1.4304,4.586,6.7983,74.3800,2.28,3.1623,5.404,7.8346
2017/06/09,86250300.0000,74.8840,2.134,2.9333,6.93,10.1981,71.4640,-2.536,-3.427,3.494,5.1405,70.9600,-1.084,-1.5046,3.774,5.6172,75.3740,0.994,1.3364,6.798,9.9131
2017/06/12,52539300.0000,71.5980,-3.286,-4.3881,3.898,5.7578,71.8020,0.338,0.473,2.338,3.3658,70.1240,-0.836,-1.1781,3.282,4.9101,72.9000,-2.474,-3.2823,3.212,4.6091
2017/06/13,58866850.0000,73.5240,1.926,2.69,4.584,6.6493,75.1900,3.388,4.7185,4.62,6.5467,73.3220,3.198,4.5605,5.328,7.836,75.2000,2.3,3.155,3.3014,4.5917
2017/06/14,63892400.0000,76.2170,2.693,3.6627,4.949,6.9442,76.1320,0.942,1.2528,4.202,5.8418,75.2620,1.94,2.6459,4.234,5.961,76.8500,1.65,2.1941,4.75,6.5881
2017/06/15,52063250.0000,74.5000,-1.717,-2.2528,1.75,2.4055,75.0680,-1.064,-1.3976,1.068,1.4432,73.2980,-1.964,-2.6096,1.254,1.7406,75.0920,-1.758,-2.2876,0.712,0.9572
2017/06/16,31737250.0000,75.5950,1.095,1.4698,0.711,0.9495,74.2800,-0.788,-1.0497,2.816,3.9404,74.0200,0.722,0.985,3.06,4.3123,75.6020,0.51,0.6792,0.228,0.3025
2017/06/19,32167170.0000,75.0000,-0.595,-0.7871,3.402,4.7515,73.9600,-0.32,-0.4308,2.158,3.0055,73.5600,-0.46,-0.6215,3.436,4.8999,75.3400,-0.262,-0.3466,2.44,3.3471
2017/06/20,37095550.0000,75.3340,0.334,0.4453,1.81,2.4618,74.4480,0.488,0.6598,-0.742,-0.9868,73.9460,0.386,0.5247,0.624,0.851,75.7760,0.436,0.5787,0.576,0.766
2017/06/21,24583850.0000,74.8700,-0.464,-0.6159,-1.347,-1.7673,75.2800,0.832,1.1176,-0.852,-1.1191,73.6040,-0.342,-0.4625,-1.658,-2.203,75.3980,-0.378,-0.4988,-1.452,-1.8894
2017/06/22,37552030.0000,75.5980,0.728,0.9724,1.098,1.4738,76.5220,1.242,1.6498,1.454,1.9369,74.7140,1.11,1.5081,1.416,1.9318,77.0000,1.602,2.1247,1.908,2.5409
2017/06/23,32125900.0000,76.4900,0.892,1.1799,0.895,1.1839,76.6900,0.168,0.2195,2.41,3.2445,75.8690,1.155,1.5459,1.849,2.498,77.3980,0.398,0.5169,1.796,2.3756
2017/06/26,32984270.0000,77.3380,0.848,1.1086,2.338,3.1173,75.4980,-1.192,-1.5543,1.538,2.0795,74.6200,-1.249,-1.6463,1.06,1.441,77.3900,-0.008,-0.0103,2.05,2.721
2017/06/27,34887470.0000,75.2800,-2.058,-2.661,-0.054,-0.0717,72.4740,-3.024,-4.0054,-1.974,-2.6515,72.4040,-2.216,-2.9697,-1.542,-2.0853,75.2800,-2.11,-2.7265,-0.496,-0.6546
2017/06/28,31451615.0000,73.3360,-1.944,-2.5824,-1.534,-2.0489,74.2480,1.774,2.4478,-1.032,-1.3709,72.5040,0.1,0.1381,-1.1,-1.4945,74.3480,-0.932,-1.238,-1.05,-1.3926
2017/06/29,41012315.0000,74.1220,0.786,1.0718,-1.476,-1.9524,72.1500,-2.098,-2.8257,-4.372,-5.7134,70.8200,-1.684,-2.3226,-3.894,-5.2119,74.2000,-0.148,-0.1991,-2.8,-3.6364
2017/06/30,29115230.0000,72.7420,-1.38,-1.8618,-3.748,-4.9,72.3220,0.172,0.2384,-4.368,-5.6957,71.9237,1.1037,1.5585,-3.9453,-5.2001,73.3535,-0.8465,-1.1408,-4.0445,-5.2256
2017/07/03,31527005.0000,74.0480,1.306,1.7954,-3.29,-4.2541,70.5240,-1.798,-2.4861,-4.974,-6.5883,70.3000,-1.6237,-2.2575,-4.32,-5.7893,74.2700,0.9165,1.2494,-3.12,-4.0315
2017/07/05,84991500.0000,69.4400,-4.608,-6.223,-5.84,-7.7577,65.4180,-5.106,-7.2401,-7.056,-9.7359,65.2660,-5.034,-7.1607,-7.138,-9.8586,69.4480,-4.822,-6.4925,-5.832,-7.7471
2017/07/06,96290200.0000,63.4520,-5.988,-8.6233,-9.884,-13.4777,61.7660,-3.652,-5.5826,-12.482,-16.8112,61.2600,-4.006,-6.138,-11.244,-15.5081,64.1580,-5.29,-7.6172,-10.19,-13.7058
2017/07/07,70649750.0000,62.7000,-0.752,-1.1851,-11.422,-15.4097,62.6440,0.878,1.4215,-9.506,-13.1753,61.4760,0.216,0.3526,-9.344,-13.194,63.4000,-0.758,-1.1815,-10.8,-14.5553
2017/07/10,68801450.0000,62.5800,-0.12,-0.1914,-10.162,-13.9699,63.2100,0.566,0.9035,-9.112,-12.5992,60.6260,-0.85,-1.3827,-11.2977,-15.7079,63.5880,0.188,0.2965,-9.7655,-13.3129
2017/07/11,57633800.0000,63.2000,0.62,0.9907,-10.848,-14.65,65.4440,2.234,3.5343,-5.08,-7.2032,62.8600,2.234,3.6849,-7.44,-10.5832,65.4560,1.868,2.9377,-8.814,-11.8675
2017/07/12,51586200.0000,66.0800,2.88,4.557,-3.36,-4.8387,65.9040,0.46,0.7029,0.486,0.7429,64.9000,2.04,3.2453,-0.366,-0.5608,66.6200,1.164,1.7783,-2.828,-4.0721
2017/07/13,42911575.0000,66.0220,-0.058,-0.0878,2.57,4.0503,64.6820,-1.222,-1.8542,2.916,4.721,63.9940,-0.906,-1.396,2.734,4.4629,66.3200,-0.3,-0.4503,2.162,3.3698
2017/07/14,28039620.0000,64.6380,-1.384,-2.0963,1.938,3.0909,65.5560,0.874,1.3512,2.912,4.6485,64.2440,0.25,0.3907,2.768,4.5026,65.6840,-0.636,-0.959,2.284,3.6025
