"date","close","volume","open","high","low"
"2020/09/25","112.2800","149981400.0000","108.4300","112.4400","107.6700"
"2020/09/24","108.2200","167743300.0000","105.1700","110.2500","105.0000"
"2020/09/23","107.1200","150718700.0000","111.6200","112.1100","106.7700"
"2020/09/22","111.8100","183055400.0000","112.6800","112.8600","109.1600"
"2020/09/21","110.0800","195713800.0000","104.5400","110.1900","103.1000"
"2020/09/18","106.8400","287104900.0000","110.4000","110.8800","106.0900"
"2020/09/17","110.3400","178011000.0000","109.7200","112.2000","108.7100"
"2020/09/16","112.1300","155026700.0000","115.2300","116.0000","112.0400"
"2020/09/15","115.5400","184642000.0000","118.3300","118.8290","113.6100"
"2020/09/14","115.3550","140150100.0000","114.7200","115.9300","112.8000"
"2020/09/11","112.0000","180860300.0000","114.5700","115.2300","110.0000"
"2020/09/10","113.4900","182274400.0000","120.3600","120.5000","112.5000"
"2020/09/09","117.3200","176940500.0000","117.2600","119.1400","115.2600"
"2020/09/08","112.8200","231366600.0000","113.9500","118.9900","112.6800"
"2020/09/04","120.9600","332607200.0000","120.0700","123.7000","110.8900"
"2020/09/03","120.8800","257599600.0000","126.9100","128.8400","120.5000"
"2020/09/02","131.4000","200119000.0000","137.5900","137.9800","127.0000"
"2020/09/01","134.1800","152470100.0000","132.7600","134.8000","130.5300"
"2020/08/31","129.0400","225702700.0000","127.5800","131.0000","126.0000"
"2020/08/28","124.8075","187629920.0000","126.0125","126.4425","124.5775"
"2020/08/27","125.0100","155552400.0000","127.1425","127.4850","123.8325"
"2020/08/26","126.5225","163022280.0000","126.1793","126.9925","125.0825"
"2020/08/25","124.8250","211495800.0000","124.6975","125.1793","123.0525"
"2020/08/24","125.8575","345937760.0000","128.6975","128.7850","123.9363"
"2020/08/21","124.3700","338054640.0000","119.2625","124.8680","119.2500"
"2020/08/20","118.2750","126907200.0000","115.7500","118.3920","115.7334"
"2020/08/19","115.7075","145538000.0000","115.9833","117.1625","115.6100"
"2020/08/18","115.5625","105633560.0000","114.3525","116.0000","114.0075"
"2020/08/17","114.6075","119561440.0000","116.0625","116.0875","113.9625"
"2020/08/14","114.9075","165565200.0000","114.8288","115.0000","113.0450"
"2020/08/13","115.0100","210082080.0000","114.4300","116.0425","113.9275"
"2020/08/12","113.0100","165944840.0000","110.4975","113.2750","110.2975"
"2020/08/11","109.3750","187902360.0000","111.9688","112.4825","109.1067"
"2020/08/10","112.7275","212403440.0000","112.6000","113.7750","110.0000"
"2020/08/07","111.1125","198045600.0000","113.2050","113.6750","110.2925"
"2020/08/06","113.9025","202428920.0000","110.4050","114.4125","109.7975"
"2020/08/05","110.0625","121991960.0000","109.3775","110.3925","108.8975"
"2020/08/04","109.6650","172792360.0000","109.1325","110.7900","108.3875"
"2020/08/03","108.9375","308151400.0000","108.2000","111.6364","107.8925"
"2020/07/31","106.2600","374295480.0000","102.8838","106.4150","100.8250"
"2020/07/30","96.1900","158130040.0000","94.1875","96.2975","93.7675"
"2020/07/29","95.0400","90329240.0000","93.7500","95.2300","93.7125"
"2020/07/28","93.2525","103625520.0000","94.3675","94.5497","93.2475"
"2020/07/27","94.8100","121214200.0000","93.7100","94.9050","93.4800"
"2020/07/24","92.6150","185438880.0000","90.9875","92.9700","89.1450"
"2020/07/23","92.8450","197004440.0000","96.9985","97.0775","92.0097"
"2020/07/22","97.2725","89001640.0000","96.6925","97.9750","96.6025"
"2020/07/21","97.0000","103645840.0000","99.1725","99.2500","96.7425"
"2020/07/20","98.3575","90317920.0000","96.4163","98.5000","96.0625"
"2020/07/17","96.3275","92186920.0000","96.9875","97.1475","95.8400"
"2020/07/16","96.5225","110577680.0000","96.5625","97.4050","95.9050"
"2020/07/15","97.7250","153197920.0000","98.9900","99.2475","96.4900"
"2020/07/14","97.0575","170989360.0000","94.8400","97.2550","93.8775"
"2020/07/13","95.4775","191649160.0000","97.2650","99.9550","95.2575"
"2020/07/10","95.9200","90257320.0000","95.3350","95.9800","94.7052"
"2020/07/09","95.6825","125642600.0000","96.2625","96.3175","94.6725"
"2020/07/08","95.3425","117091880.0000","94.1800","95.3750","94.0900"
"2020/07/07","93.1725","112424440.0000","93.8525","94.6550","93.0575"
"2020/07/06","93.4625","118655640.0000","92.5000","93.9450","92.4675"
"2020/07/02","91.0275","114041480.0000","91.9625","92.6175","90.9100"
"2020/07/01","91.0275","110737240.0000","91.2800","91.8400","90.9775"
"2020/06/30","91.2000","140223280.0000","90.0200","91.4950","90.0000"
"2020/06/29","90.4450","130646080.0000","88.3125","90.5434","87.8200"
"2020/06/26","88.4075","205256840.0000","91.1025","91.3300","88.2550"
"2020/06/25","91.2100","137522520.0000","90.1750","91.2500","89.3925"
"2020/06/24","90.0150","192623400.0000","91.2500","92.1975","89.6300"
"2020/06/23","91.6325","212155480.0000","91.0000","93.0950","90.5675"
"2020/06/22","89.7175","135445280.0000","87.8350","89.8650","87.7875"
"2020/06/19","87.4300","264475800.0000","88.6587","89.1400","86.2875"
"2020/06/18","87.9325","96820400.0000","87.8525","88.3625","87.3050"
"2020/06/17","87.8975","114406520.0000","88.7875","88.8500","87.7725"
"2020/06/16","88.0200","165428720.0000","87.8650","88.3000","86.1800"
"2020/06/15","85.7475","138808920.0000","83.3125","86.4200","83.1450"
"2020/06/12","84.7000","200146040.0000","86.1800","86.9500","83.5558"
"2020/06/11","83.9750","201662440.0000","87.3275","87.7650","83.8700"
"2020/06/10","88.2100","166651760.0000","86.9750","88.6925","86.5225"
"2020/06/09","85.9975","147712360.0000","83.0350","86.4025","83.0025"
"2020/06/08","83.3650","95654520.0000","82.5625","83.4000","81.8300"
"2020/06/05","82.8750","137250200.0000","80.8375","82.9375","80.8075"
"2020/06/04","80.5800","87560360.0000","81.0975","81.4050","80.1950"
"2020/06/03","81.2800","104491200.0000","81.1650","81.5500","80.5750"
"2020/06/02","80.8350","87642800.0000","80.1863","80.8600","79.7325"
"2020/06/01","80.4625","81018600.0000","79.4375","80.5875","79.3025"
"2020/05/29","79.4850","153598120.0000","79.8125","80.2875","79.1175"
"2020/05/28","79.5625","133796400.0000","79.1925","80.8600","78.9075"
"2020/05/27","79.5275","112945080.0000","79.0350","79.6775","78.2725"
"2020/05/26","79.1825","125521800.0000","80.8750","81.0600","79.1250"
"2020/05/22","79.7225","81803000.0000","78.9425","79.8075","78.8375"
"2020/05/21","79.2125","102688840.0000","79.6650","80.2225","78.9675"
"2020/05/20","79.8075","111504880.0000","79.1700","79.8800","79.0500"
"2020/05/19","78.2850","101729560.0000","78.7575","79.6300","78.2525"
"2020/05/18","78.7400","135372520.0000","78.2925","79.1250","77.5810"
"2020/05/15","76.9275","166348360.0000","75.0875","76.9750","75.0525"
"2020/05/14","77.3850","158929080.0000","76.1275","77.4475","75.3825"
"2020/05/13","76.9125","200622560.0000","78.0375","78.9875","75.8025"
"2020/05/12","77.8525","162301040.0000","79.4575","79.9220","77.7275"
"2020/05/11","78.7525","145946240.0000","77.0250","79.2625","76.8100"
"2020/05/08","77.5325","134047960.0000","76.4100","77.5875","76.0725"
"2020/05/07","75.9350","115215040.0000","75.8050","76.2925","75.4925"
"2020/05/06","75.1575","142333760.0000","75.1150","75.8100","74.7175"
"2020/05/05","74.3900","147751200.0000","73.7650","75.2500","73.6150"
"2020/05/04","73.2900","133567960.0000","72.2925","73.4225","71.5793"
"2020/05/01","72.2675","240616720.0000","71.5625","74.7500","71.4625"
"2020/04/30","73.4500","183063880.0000","72.4900","73.6325","72.0875"
"2020/04/29","71.9325","137280800.0000","71.1825","72.4175","70.9725"
"2020/04/28","69.6450","112004760.0000","71.2700","71.4575","69.5500"
"2020/04/27","70.7925","117087560.0000","70.4500","71.1350","69.9875"
"2020/04/24","70.7425","126508720.0000","69.3000","70.7525","69.2500"
"2020/04/23","68.7575","124814320.0000","68.9675","70.4375","68.7175"
"2020/04/22","69.0250","117057360.0000","68.4025","69.4750","68.0500"
"2020/04/21","67.0925","180991560.0000","69.0700","69.3125","66.3575"
"2020/04/20","69.2325","130015000.0000","69.4875","70.4200","69.2125"
"2020/04/17","70.7000","215249920.0000","71.1725","71.7362","69.2150"
"2020/04/16","71.6725","157125160.0000","71.8450","72.0494","70.5875"
"2020/04/15","71.1075","131154560.0000","70.6000","71.5825","70.1575"
"2020/04/14","71.7625","194994680.0000","70.0000","72.0625","69.5125"
"2020/04/13","68.3125","131022920.0000","67.0775","68.4250","66.4575"
"2020/04/09","66.9975","162116480.0000","67.1750","67.5175","66.1750"
"2020/04/08","66.5175","168895280.0000","65.6850","66.8425","65.3075"
"2020/04/07","64.8575","202887320.0000","67.7000","67.9250","64.7500"
"2020/04/06","65.6175","201820280.0000","62.7250","65.7775","62.3450"
"2020/04/03","60.3525","129880080.0000","60.7000","61.4250","59.7435"
"2020/04/02","61.2325","165933960.0000","60.0850","61.2875","59.2250"
"2020/04/01","60.2275","176218560.0000","61.6250","62.1800","59.7825"
"2020/03/31","63.5725","197002000.0000","63.9000","65.6225","63.0000"
"2020/03/30","63.7025","167976440.0000","62.6850","63.8800","62.3500"
"2020/03/27","61.9350","204216600.0000","63.1875","63.9675","61.7625"
"2020/03/26","64.6100","252560680.0000","61.6300","64.6700","61.5900"
"2020/03/25","61.3800","303602040.0000","62.6875","64.5625","61.0750"
"2020/03/24","61.7200","287531080.0000","59.0900","61.9225","58.5750"
"2020/03/23","56.0925","336752840.0000","57.0200","57.1249","53.1525"
"2020/03/20","57.3100","401693200.0000","61.7950","62.9575","57.0000"
"2020/03/19","61.1950","271857040.0000","61.8462","63.2100","60.6525"
"2020/03/18","61.6675","300233640.0000","59.9425","62.5000","59.2800"
"2020/03/17","63.2150","324055880.0000","61.8775","64.4025","59.6000"
"2020/03/16","60.5525","322423480.0000","60.4875","64.7700","60.0000"
"2020/03/13","69.4925","370732120.0000","66.2225","69.9800","63.2375"
"2020/03/12","62.0575","418474000.0000","63.9850","67.5000","62.0000"
"2020/03/11","68.8575","256379880.0000","69.3475","70.3050","67.9650"
"2020/03/10","71.3350","285290080.0000","69.2850","71.6100","67.3425"
"2020/03/09","66.5425","286744840.0000","65.9375","69.5225","65.7500"
"2020/03/06","72.2575","226177000.0000","70.5000","72.7050","70.3075"
"2020/03/05","73.2300","187572880.0000","73.8800","74.8875","72.8525"
"2020/03/04","75.6850","219178280.0000","74.1100","75.8500","73.2825"
"2020/03/03","72.3300","319475400.0000","75.9175","76.0000","71.4500"
"2020/03/02","74.7025","341397360.0000","70.5700","75.3600","69.4300"
"2020/02/28","68.3400","426884800.0000","64.3150","69.6025","64.0925"
"2020/02/27","68.3800","320605520.0000","70.2750","71.5000","68.2400"
"2020/02/26","73.1625","198713720.0000","71.6325","74.4700","71.6250"
"2020/02/25","72.0200","230673440.0000","75.2375","75.6325","71.5325"
"2020/02/24","74.5450","222195320.0000","74.3150","76.0450","72.3075"
"2020/02/21","78.2625","129705680.0000","79.6550","80.1125","77.6250"
"2020/02/20","80.0750","100565960.0000","80.6575","81.1625","79.5525"
"2020/02/19","80.9050","93983960.0000","80.0000","81.1425","80.0000"
"2020/02/18","79.7500","152762200.0000","78.8400","79.9375","78.6525"
"2020/02/14","81.2375","80113800.0000","81.1850","81.4950","80.7125"
"2020/02/13","81.2175","94747560.0000","81.0475","81.5550","80.8375"
"2020/02/12","81.8000","113730280.0000","80.3675","81.8050","80.3675"
"2020/02/11","79.9025","94323120.0000","80.9000","80.9750","79.6775"
"2020/02/10","80.3875","109348880.0000","78.5450","80.3875","78.4625"
"2020/02/07","80.0075","117684040.0000","80.5925","80.8500","79.5000"
"2020/02/06","81.3025","105425560.0000","80.6425","81.3050","80.0662"
"2020/02/05","80.3625","118826880.0000","80.8800","81.1900","79.7375"
"2020/02/04","79.7125","136616520.0000","78.8275","79.9100","78.4086"
"2020/02/03","77.1650","173985600.0000","76.0750","78.3725","75.5550"
"2020/01/31","77.3775","199588400.0000","80.2325","80.6700","77.0725"
"2020/01/30","80.9675","126743240.0000","80.1360","81.0225","79.6875"
"2020/01/29","81.0850","216599720.0000","81.1125","81.9625","80.3450"
"2020/01/28","79.4225","162233960.0000","78.1500","79.6000","78.0475"
"2020/01/27","77.2375","161940040.0000","77.5150","77.9425","76.2200"
"2020/01/24","79.5775","146537520.0000","80.0625","80.8325","79.3797"
"2020/01/23","79.8075","104471960.0000","79.4800","79.8900","78.9125"
"2020/01/22","79.4250","101832480.0000","79.6450","79.9975","79.3275"
"2020/01/21","79.1425","110843240.0000","79.2975","79.7550","79.0000"
"2020/01/17","79.6825","137816480.0000","79.0675","79.6850","78.7500"
"2020/01/16","78.8100","108829000.0000","78.3975","78.9250","78.0225"
"2020/01/15","77.8350","121923520.0000","77.9625","78.8750","77.3875"
"2020/01/14","78.1700","162613840.0000","79.1750","79.3925","78.0425"
"2020/01/13","79.2400","122086880.0000","77.9100","79.2675","77.7875"
"2020/01/10","77.5825","140869080.0000","77.6500","78.1675","77.0625"
"2020/01/09","77.4075","170486160.0000","76.8088","77.6075","76.5500"
"2020/01/08","75.7975","132363800.0000","74.2900","76.1100","74.2890"
"2020/01/07","74.5975","111510640.0000","74.9600","75.2250","74.3700"
"2020/01/06","74.9500","118578560.0000","73.4475","74.9900","73.1875"
"2020/01/03","74.3575","146535520.0000","74.2875","75.1450","74.1250"
"2020/01/02","75.0875","135647440.0000","74.0600","75.1500","73.7975"
"2019/12/31","73.4125","100990520.0000","72.4825","73.4200","72.3800"
"2019/12/30","72.8800","144238440.0000","72.3650","73.1725","71.3050"
"2019/12/27","72.4500","146371760.0000","72.7800","73.4925","72.0300"
"2019/12/26","72.4775","93336000.0000","71.2050","72.4950","71.1750"
"2019/12/24","71.0675","48478840.0000","71.1725","71.2225","70.7299"
"2019/12/23","71.0000","98711520.0000","70.1325","71.0625","70.0934"
"2019/12/20","69.8600","276130960.0000","70.5575","70.6625","69.6400"
"2019/12/19","70.0050","98507800.0000","69.8750","70.2950","69.7375"
"2019/12/18","69.9350","116098760.0000","69.9500","70.4750","69.7800"
"2019/12/17","70.1025","114303200.0000","69.8925","70.4425","69.7000"
"2019/12/16","69.9650","128324440.0000","69.2500","70.1975","69.2450"
"2019/12/13","68.7875","133731240.0000","67.8650","68.8250","67.7325"
"2019/12/12","67.8650","137748160.0000","66.9450","68.1400","66.8303"
"2019/12/11","67.6925","78893560.0000","67.2025","67.7750","67.1250"
"2019/12/10","67.1200","90529520.0000","67.1500","67.5175","66.4650"
"2019/12/09","66.7300","128730600.0000","67.5000","67.7000","66.2275"
"2019/12/06","67.6775","106189960.0000","66.8700","67.7500","66.8250"
"2019/12/05","66.3950","74645360.0000","65.9475","66.4725","65.6825"
"2019/12/04","65.4350","67241560.0000","65.2675","65.8275","65.1700"
"2019/12/03","64.8625","117509080.0000","64.5775","64.8825","64.0725"
"2019/12/02","66.0400","94774200.0000","66.8175","67.0625","65.8625"
"2019/11/29","66.8125","46617440.0000","66.6500","67.0000","66.4750"
"2019/11/27","66.9600","65544480.0000","66.3950","66.9950","66.3275"
"2019/11/26","66.0725","105339520.0000","66.7350","66.7900","65.6250"
"2019/11/25","66.5925","84118080.0000","65.6775","66.6100","65.6300"
"2019/11/22","65.4450","65325040.0000","65.6475","65.7950","65.2100"
"2019/11/21","65.5025","121395120.0000","65.9225","66.0012","65.2950"
"2019/11/20","65.7975","106439680.0000","66.3850","66.5208","65.1000"
"2019/11/19","66.5725","76278400.0000","66.9750","67.0000","66.3482"
"2019/11/18","66.7750","86803600.0000","66.4500","66.8575","66.0575"
"2019/11/15","66.4400","100374680.0000","65.9200","66.4450","65.7525"
"2019/11/14","65.6600","89582240.0000","65.9375","66.2200","65.5250"
"2019/11/13","66.1175","103270360.0000","65.2825","66.1950","65.2675"
"2019/11/12","65.4900","87388920.0000","65.3875","65.6975","65.2300"
"2019/11/11","65.5500","82029840.0000","64.5750","65.6175","64.5700"
"2019/11/08","65.0350","70082000.0000","64.6725","65.1100","64.2125"
"2019/11/07","64.8575","94940320.0000","64.6850","65.0875","64.5275"
"2019/11/06","64.3100","75864480.0000","64.1925","64.3725","63.8413"
"2019/11/05","64.2825","79897720.0000","64.2625","64.5475","64.0800"
"2019/11/04","64.3750","103271800.0000","64.3325","64.4613","63.8450"
"2019/11/01","63.9550","151125320.0000","62.3850","63.9825","62.2900"
"2019/10/31","62.1900","139162080.0000","61.8100","62.2925","59.3150"
"2019/10/30","60.8150","124522080.0000","61.1900","61.3250","60.3025"
"2019/10/29","60.8225","142839480.0000","62.2425","62.4375","60.6425"
"2019/10/28","62.2625","96572960.0000","61.8550","62.3125","61.6800"
"2019/10/25","61.6450","73477200.0000","60.7900","61.6825","60.7200"
"2019/10/24","60.8950","71665040.0000","61.1275","61.2000","60.4513"
"2019/10/23","60.7950","79730200.0000","60.5250","60.8100","60.3050"
"2019/10/22","59.9900","90736000.0000","60.2900","60.5500","59.9055"
"2019/10/21","60.1275","89469920.0000","59.3800","60.2475","59.3300"
"2019/10/18","59.1025","97508680.0000","58.6475","59.3950","58.5725"
"2019/10/17","58.8200","69091600.0000","58.7725","59.0375","58.3800"
"2019/10/16","58.5925","77146760.0000","58.3425","58.8100","58.3000"
"2019/10/15","58.8300","92161920.0000","59.0975","59.4125","58.7200"
"2019/10/14","58.9675","97653920.0000","58.7250","59.5335","58.6675"
"2019/10/11","59.0525","167960840.0000","58.2375","59.4100","58.0769"
"2019/10/10","57.5225","115851920.0000","56.9825","57.6100","56.8250"
"2019/10/09","56.7575","76117680.0000","56.7575","56.9475","56.4100"
"2019/10/08","56.1000","117130800.0000","56.4550","57.0150","56.0825"
"2019/10/07","56.7650","123557080.0000","56.5675","57.4825","56.4600"
"2019/10/04","56.7525","139022200.0000","56.4100","56.8725","55.9725"
"2019/10/03","55.2050","121410760.0000","54.6075","55.2400","53.7830"
"2019/10/02","54.7400","143069040.0000","55.7650","55.8950","54.4825"
"2019/10/01","56.1475","144748640.0000","56.2675","57.0550","56.0500"
"2019/09/30","55.9925","105274320.0000","55.2250","56.1450","55.1975"
"2019/09/27","54.7050","101445160.0000","55.1350","55.2400","54.3203"
"2019/09/26","54.9725","76353240.0000","55.0000","55.2350","54.7075"
"2019/09/25","55.2575","89924040.0000","54.6375","55.3750","54.2850"
"2019/09/24","54.4200","125737480.0000","55.2575","55.6225","54.2975"
"2019/09/23","54.6800","77678600.0000","54.7375","54.9600","54.4125"
"2019/09/20","54.4325","231908360.0000","55.3450","55.6400","54.3683"
"2019/09/19","55.2400","88751520.0000","55.5025","55.9400","55.0925"
"2019/09/18","55.6925","102572360.0000","55.2650","55.7125","54.8600"
"2019/09/17","55.1750","73545880.0000","54.9900","55.2050","54.7800"
"2019/09/16","54.9750","84632560.0000","54.4325","55.0325","54.3900"
"2019/09/13","54.6875","159053200.0000","55.0000","55.1975","54.2550"
"2019/09/12","55.7713","128906680.0000","56.2000","56.6050","55.7150"
"2019/09/11","55.8975","177158600.0000","54.5175","55.9275","54.4325"
"2019/09/10","54.1750","127111720.0000","53.4650","54.1950","52.9275"
"2019/09/09","53.5425","109237600.0000","53.7100","54.1100","52.7675"
"2019/09/06","53.3150","77449160.0000","53.5125","53.6050","53.1275"
"2019/09/05","53.3200","95787520.0000","53.0000","53.4925","52.8775"
"2019/09/04","52.2975","76867280.0000","52.0975","52.3700","51.8300"
"2019/09/03","51.4250","80238280.0000","51.6075","51.7450","51.0550"
"2019/08/30","52.1850","84650240.0000","52.5400","52.6125","51.8000"
"2019/08/29","52.2525","84030600.0000","52.1250","52.3300","51.6638"
"2019/08/28","51.3825","63830520.0000","51.0250","51.4300","50.8300"
"2019/08/27","51.0400","103589360.0000","51.9650","52.1375","50.8825"
"2019/08/26","51.6225","104264520.0000","51.4650","51.7975","51.2643"
"2019/08/23","50.6600","187531360.0000","52.3575","53.0127","50.2500"
"2019/08/22","53.1150","89071280.0000","53.2975","53.6088","52.6875"
"2019/08/21","53.1600","86259000.0000","53.2475","53.4125","52.9008"
"2019/08/20","52.5900","107678120.0000","52.7200","53.3375","52.5800"
"2019/08/19","52.5875","97727680.0000","52.6550","53.1827","52.5063"
"2019/08/16","51.6250","115254480.0000","51.0700","51.7900","50.9600"
"2019/08/15","50.4350","111533440.0000","50.8650","51.2850","49.9175"
"2019/08/14","50.6875","146189760.0000","50.7900","51.6100","50.6467"
"2019/08/13","52.2425","190159160.0000","50.2550","53.0350","50.2075"
"2019/08/12","50.1200","89927560.0000","49.9050","50.5129","49.7875"
"2019/08/09","50.2475","98479000.0000","50.3250","50.6900","49.8225"
"2019/08/08","50.8575","108038080.0000","50.0500","50.8825","49.8475"
"2019/08/07","49.7600","133457600.0000","48.8525","49.8900","48.4550"
"2019/08/06","49.2500","143299160.0000","49.0775","49.5168","48.5100"
"2019/08/05","48.3350","209571880.0000","49.4975","49.6623","48.1450"
"2019/08/02","51.0050","163448480.0000","51.3825","51.6075","50.4075"
"2019/08/01","52.1075","216071680.0000","53.4750","54.5075","51.6859"
"2019/07/31","53.2600","277125440.0000","54.1050","55.3425","52.8250"
"2019/07/30","52.1950","135742880.0000","52.1900","52.5400","51.8275"
"2019/07/29","52.4200","86693560.0000","52.1150","52.6600","52.1100"
"2019/07/26","51.9350","70475480.0000","51.8700","52.4325","51.7850"
"2019/07/25","51.7550","55638240.0000","52.2225","52.3100","51.6825"
"2019/07/24","52.1675","59966280.0000","51.9175","52.2875","51.7925"
"2019/07/23","52.2100","73420840.0000","52.1150","52.2275","51.8225"
"2019/07/22","51.8050","89111720.0000","50.9125","51.8075","50.9025"
"2019/07/19","50.6475","83717240.0000","51.4475","51.6250","50.5900"
"2019/07/18","51.4150","74328640.0000","51.0000","51.4700","50.9250"
"2019/07/17","50.8375","56429800.0000","51.0125","51.2729","50.8175"
"2019/07/16","51.1250","67467280.0000","51.1475","51.5275","50.8750"
"2019/07/15","51.3025","67789680.0000","51.0225","51.4675","51.0000"
"2019/07/12","50.8250","70380840.0000","50.6125","51.0000","50.5500"
"2019/07/11","50.4375","80767360.0000","50.8275","51.0975","50.4275"
"2019/07/10","50.8075","71588560.0000","50.4625","50.9325","50.3900"
"2019/07/09","50.3100","82312080.0000","49.8000","50.3775","49.7025"
"2019/07/08","50.0050","101354520.0000","50.2025","50.3500","49.6025"
"2019/07/05","51.0575","69062080.0000","50.8375","51.2700","50.7250"
"2019/07/03","51.1025","45448200.0000","50.8200","51.1100","50.6725"
"2019/07/02","50.6825","67740880.0000","50.3525","50.7831","50.3400"
"2019/07/01","50.3875","109266960.0000","50.7925","51.1225","50.1625"
"2019/06/28","49.4800","124442560.0000","49.6700","49.8738","49.2625"
"2019/06/27","49.9350","83598880.0000","50.0725","50.3925","49.8925"
"2019/06/26","49.9500","104270040.0000","49.4425","50.2475","49.3375"
"2019/06/25","48.8925","84281320.0000","49.6075","49.8150","48.8225"
"2019/06/24","49.6450","72881680.0000","49.6350","50.0400","49.5425"
"2019/06/21","49.6950","191202360.0000","49.7000","50.2125","49.5375"
"2019/06/20","49.8650","86055960.0000","50.0925","50.1525","49.5075"
"2019/06/19","49.4675","84496960.0000","49.9200","49.9700","49.3275"
"2019/06/18","49.6125","106204000.0000","49.0125","50.0725","48.8025"
"2019/06/17","48.4725","58676560.0000","48.2250","48.7400","48.0425"
"2019/06/14","48.1850","75045880.0000","47.8862","48.3966","47.5750"
"2019/06/13","48.5375","86698520.0000","48.6750","49.1975","48.4000"
"2019/06/12","48.5475","73012760.0000","48.4875","48.9925","48.3462"
"2019/06/11","48.7025","107731520.0000","48.7150","49.0000","48.4000"
"2019/06/10","48.1450","104883400.0000","47.9525","48.8425","47.9050"
"2019/06/07","47.5375","122737560.0000","46.6275","47.9800","46.4425"
"2019/06/06","46.3050","90105240.0000","45.7700","46.3675","45.5372"
"2019/06/05","45.6350","119093720.0000","46.0700","46.2475","45.2850"
"2019/06/04","44.9100","123871840.0000","43.8600","44.9575","43.6300"
"2019/06/03","43.3250","161584280.0000","43.9000","44.4800","42.5675"
"2019/05/31","43.7675","108174320.0000","44.0575","44.4975","43.7475"
"2019/05/30","44.5750","84873640.0000","44.4875","44.8075","44.1675"
"2019/05/29","44.3450","113924680.0000","44.1050","44.8375","44.0000"
"2019/05/28","44.5575","111792640.0000","44.7300","45.1475","44.4775"
"2019/05/24","44.7425","94858760.0000","45.0500","45.5350","44.6550"
"2019/05/23","44.9150","146118960.0000","44.9500","45.1350","44.4525"
"2019/05/22","45.6950","118994240.0000","46.1650","46.4275","45.6375"
"2019/05/21","46.6500","113459400.0000","46.3050","47.0000","46.1750"
"2019/05/20","45.7725","154449160.0000","45.8800","46.0872","45.0710"
"2019/05/17","47.2500","131516360.0000","46.7325","47.7250","46.6900"
"2019/05/16","47.5200","132125440.0000","47.4775","48.1172","47.2100"
"2019/05/15","47.7300","106178880.0000","46.5675","47.9375","46.5050"
"2019/05/14","47.1650","146118720.0000","46.6025","47.4250","46.3525"
"2019/05/13","46.4300","229722480.0000","46.9275","47.3700","45.7125"
"2019/05/10","49.2950","164834840.0000","49.3548","49.7125","48.1925"
"2019/05/09","50.1800","139634440.0000","50.1000","50.4200","49.1650"
"2019/05/08","50.7250","105358000.0000","50.4750","51.3350","50.4375"
"2019/05/07","50.7150","155054800.0000","51.4700","51.8544","50.2062"
"2019/05/06","52.1200","129772440.0000","51.0725","52.2100","50.8750"
"2019/05/03","52.9375","83569520.0000","52.7225","52.9600","52.5575"
