"date","close","volume","open","high","low"
"2020/05/08","185.3900","2282566.0000","185.0300","185.9100","182.7400"
"2020/05/07","182.3200","2480533.0000","179.1800","183.3800","179.1800"
"2020/05/06","176.9200","2408676.0000","179.6800","181.2000","175.2115"
"2020/05/05","178.3000","3272990.0000","179.1000","182.6000","178.1400"
"2020/05/04","176.0300","2990142.0000","175.0000","176.3100","171.7200"
"2020/05/01","177.1000","2650183.0000","179.0000","179.5950","176.6500"
"2020/04/30","183.4200","2695447.0000","186.0000","187.5500","182.8999"
"2020/04/29","190.0300","3086258.0000","192.6100","193.7200","189.5700"
"2020/04/28","187.0100","3344730.0000","189.1600","190.4200","184.8700"
"2020/04/27","183.5400","2743124.0000","179.1000","184.2500","178.7200"
"2020/04/24","177.0000","2024646.0000","177.0000","177.9500","173.4900"
"2020/04/23","175.0500","2013306.0000","177.0000","179.0700","174.4500"
"2020/04/22","175.9800","2316558.0000","177.5000","178.1800","174.4700"
"2020/04/21","173.8100","3818970.0000","175.4400","179.2000","173.6600"
"2020/04/20","180.4000","4674763.0000","179.7000","186.3200","178.0221"
"2020/04/17","183.4900","5426703.0000","183.4900","185.2800","178.2900"
"2020/04/16","177.0400","4662186.0000","177.2200","178.4400","172.3900"
"2020/04/15","178.5200","6042720.0000","170.6300","181.6800","169.1500"
"2020/04/14","178.2300","4149605.0000","182.3500","183.3800","174.5430"
"2020/04/13","179.1800","4774325.0000","183.8500","184.9700","179.1300"
"2020/04/09","184.2600","6449870.0000","180.5800","187.3280","179.7700"
"2020/04/08","176.9600","5194782.0000","168.5500","178.0974","168.5500"
"2020/04/07","166.0200","4953506.0000","166.0000","169.1388","162.4500"
"2020/04/06","158.2300","4689431.0000","155.4700","158.9300","153.7700"
"2020/04/03","146.9300","2801582.0000","149.2000","150.9195","145.2300"
"2020/04/02","149.9300","4446911.0000","143.0200","150.4530","141.6700"
"2020/04/01","145.2900","4689124.0000","146.1000","149.5700","145.0000"
"2020/03/31","154.5900","3589699.0000","158.1300","161.1000","153.7200"
"2020/03/30","159.6200","4152809.0000","158.5200","160.4300","153.1800"
"2020/03/27","158.3400","4186742.0000","159.0800","163.7300","157.0000"
"2020/03/26","165.7900","6790307.0000","156.3700","167.6600","154.3100"
"2020/03/25","155.1300","8587796.0000","154.6000","162.2100","145.3200"
"2020/03/24","153.6000","6647422.0000","144.3200","153.9000","143.6300"
"2020/03/23","134.9700","5472629.0000","136.0300","141.9350","133.2600"
"2020/03/20","138.4100","7561254.0000","148.9900","149.1900","138.2900"
"2020/03/19","149.4900","6548186.0000","137.3800","152.4900","130.8500"
"2020/03/18","140.0200","9543242.0000","150.0000","155.9700","135.4100"
"2020/03/17","158.6700","6876285.0000","157.0000","166.7400","150.0000"
"2020/03/16","154.6600","6888003.0000","150.2300","169.5400","150.0000"
"2020/03/13","177.1700","6368355.0000","162.8200","177.5600","152.3500"
"2020/03/12","150.6800","8357743.0000","160.0000","166.7450","150.0000"
"2020/03/11","171.8900","5316998.0000","178.4800","180.7700","170.9700"
"2020/03/10","184.3500","6803867.0000","181.6200","185.3950","173.2850"
"2020/03/09","172.8100","6443000.0000","173.5800","179.2500","170.1600"
"2020/03/06","192.8500","5071909.0000","190.6800","196.3000","189.2800"
"2020/03/05","198.7900","4151707.0000","201.3300","203.4650","196.9500"
"2020/03/04","208.7400","3520352.0000","205.8400","208.9200","202.7000"
"2020/03/03","203.4300","5677200.0000","209.0000","211.7900","202.1200"
"2020/03/02","209.4700","5285526.0000","201.4100","209.6200","197.6300"
"2020/02/28","200.7700","6740665.0000","199.0900","202.2450","194.8500"
"2020/02/27","205.6900","5848188.0000","210.4900","213.4800","205.3700"
"2020/02/26","215.7800","4172156.0000","218.7000","220.0000","214.7600"
"2020/02/25","217.6100","5343512.0000","224.7800","225.8700","215.8900"
"2020/02/24","224.5400","4139814.0000","223.2300","226.6900","222.5400"
"2020/02/21","230.6200","3082273.0000","230.9100","231.7994","228.3700"
"2020/02/20","232.7300","3183748.0000","236.4100","236.9000","231.2500"
"2020/02/19","237.3300","2207061.0000","235.0000","237.8000","233.2800"
"2020/02/18","233.2100","2737383.0000","236.5500","237.0700","231.2000"
"2020/02/14","237.0800","1718742.0000","237.9400","239.0100","236.2300"
"2020/02/13","238.3500","1461372.0000","237.8500","238.9700","236.5700"
"2020/02/12","238.6500","2119549.0000","238.0100","241.1800","237.7200"
"2020/02/11","236.4600","2238902.0000","239.0000","239.5500","236.2200"
"2020/02/10","237.3600","2591280.0000","237.4000","237.8700","235.4556"
"2020/02/07","238.0000","3006894.0000","239.7500","240.5200","236.5500"
"2020/02/06","241.8200","2225886.0000","245.3500","245.7700","241.1800"
"2020/02/05","244.3000","3126622.0000","244.9900","245.1300","243.0000"
"2020/02/04","241.9400","3052654.0000","242.8800","243.7400","241.5500"
"2020/02/03","239.0100","2733171.0000","238.3600","242.3900","238.0500"
"2020/01/31","237.7500","3482838.0000","241.9900","242.8900","236.8800"
"2020/01/30","244.1300","3261733.0000","237.6900","244.3400","236.7300"
"2020/01/29","240.1200","3713664.0000","244.5200","246.5000","239.5697"
"2020/01/28","242.5800","3123389.0000","239.4900","243.5800","238.0500"
"2020/01/27","238.1400","2506445.0000","236.3700","238.9900","235.0112"
"2020/01/24","241.9200","2877351.0000","245.0700","245.7093","240.6000"
"2020/01/23","245.5800","2806820.0000","244.5000","247.0000","242.8800"
"2020/01/22","247.0500","2031016.0000","246.6100","248.5200","246.3400"
"2020/01/21","245.7000","2492363.0000","247.2100","248.8500","245.6000"
"2020/01/17","249.4600","3108371.0000","250.2300","250.4600","248.0000"
"2020/01/16","249.7200","3968405.0000","247.0100","249.8200","246.2300"
"2020/01/15","245.2100","5411198.0000","242.0000","249.5000","239.1600"
"2020/01/14","245.6600","4309141.0000","245.3200","248.5200","244.6000"
"2020/01/13","245.2100","3361630.0000","244.4400","246.1100","243.0000"
"2020/01/10","242.1100","2249212.0000","242.7500","243.3900","241.3900"
"2020/01/09","242.6000","3982130.0000","241.3400","243.4000","239.8200"
"2020/01/08","237.7600","3564884.0000","235.6800","239.7500","235.4800"
"2020/01/07","235.4900","5393171.0000","235.0000","237.7700","234.7600"
"2020/01/06","233.9500","3329354.0000","229.9300","234.0200","229.4900"
"2020/01/03","231.5800","2276089.0000","231.6000","232.6100","230.3000"
"2020/01/02","234.3200","3737791.0000","231.0000","234.6400","230.1600"
"2019/12/31","229.9300","1447336.0000","229.7100","229.9700","228.6700"
"2019/12/30","229.8000","1494667.0000","231.6800","231.6800","229.5000"
"2019/12/27","230.6600","1343887.0000","231.8100","232.2100","230.4700"
"2019/12/26","231.2100","1704161.0000","230.2600","232.1999","229.9900"
"2019/12/24","229.9100","467722.0000","228.9800","229.9500","228.3700"
"2019/12/23","229.0900","1671705.0000","229.6600","230.4800","228.4100"
"2019/12/20","228.9300","3716158.0000","230.9600","231.2900","228.6200"
"2019/12/19","229.9400","2420063.0000","230.9500","231.3900","228.9600"
"2019/12/18","230.4500","2280912.0000","231.9700","232.1950","229.9400"
"2019/12/17","231.1500","3590439.0000","230.0000","232.0700","228.8000"
"2019/12/16","228.0400","3219426.0000","228.5000","230.7000","227.8700"
"2019/12/13","225.0000","1908510.0000","226.7200","227.9900","223.7023"
"2019/12/12","226.0500","2975577.0000","221.9100","226.7762","220.6000"
"2019/12/11","221.1900","1778596.0000","222.2500","222.8500","220.8400"
"2019/12/10","221.8800","1854483.0000","221.6700","222.8800","220.5500"
"2019/12/09","221.8100","2149451.0000","224.6100","224.6500","221.7700"
"2019/12/06","224.6100","4229733.0000","219.9500","225.4000","218.8150"
"2019/12/05","217.1400","1329572.0000","217.1500","217.6300","215.4185"
"2019/12/04","215.9400","1583647.0000","213.5400","216.9900","212.3800"
"2019/12/03","212.2400","3279762.0000","215.4300","215.4300","210.0000"
"2019/12/02","217.6400","2119133.0000","220.9700","221.8000","217.0800"
"2019/11/29","221.3500","770438.0000","220.8800","222.0000","220.4100"
"2019/11/27","222.9500","1615085.0000","223.4500","224.2800","221.8600"
"2019/11/26","222.4500","1926961.0000","222.6800","222.7600","221.1130"
"2019/11/25","222.7500","2181836.0000","220.8900","223.9500","220.8900"
"2019/11/22","220.2800","1529121.0000","218.0000","220.7100","218.0000"
"2019/11/21","218.2300","1677745.0000","218.6000","219.3200","216.8200"
"2019/11/20","217.9100","2177738.0000","218.3600","219.4709","216.4000"
"2019/11/19","220.0400","1817120.0000","220.5600","220.6800","218.3100"
"2019/11/18","219.7300","1603539.0000","219.7300","219.9500","218.0400"
"2019/11/15","220.2500","1693160.0000","220.0000","221.0900","219.0400"
"2019/11/14","219.4300","1483216.0000","218.7900","220.4700","218.0301"
"2019/11/13","219.3200","1769133.0000","218.3900","219.8400","217.0100"
"2019/11/12","220.4100","1891598.0000","218.5600","221.1100","217.9264"
"2019/11/11","219.0300","2755038.0000","220.9000","221.4100","218.5200"
"2019/11/08","222.9100","1610873.0000","223.0000","223.2300","221.1000"
"2019/11/07","223.2900","3748660.0000","220.7700","224.7700","220.4100"
"2019/11/06","218.4200","1863038.0000","218.0100","219.0700","216.5500"
"2019/11/05","218.6400","2525109.0000","220.8000","221.7800","218.4700"
"2019/11/04","219.8700","2538122.0000","219.7000","220.6900","218.5700"
"2019/11/01","217.3900","2112310.0000","215.2600","217.8900","214.7500"
"2019/10/31","213.3800","1876214.0000","215.1500","215.3625","211.3200"
"2019/10/30","215.8100","1584888.0000","217.0200","217.0500","213.8100"
"2019/10/29","217.6400","2030786.0000","217.2200","219.2800","216.4500"
"2019/10/28","217.7500","2707775.0000","216.3200","218.9200","215.6900"
"2019/10/25","214.2300","2602050.0000","210.1800","215.4200","210.1800"
"2019/10/24","211.0500","1273179.0000","211.6100","213.1450","209.7750"
"2019/10/23","211.3200","1583225.0000","209.2200","212.0193","209.0000"
"2019/10/22","209.6000","1885431.0000","209.5900","211.6500","208.3100"
"2019/10/21","209.2500","1958379.0000","208.6700","210.8600","207.6800"
"2019/10/18","206.5200","2207607.0000","204.9900","208.0600","204.9900"
"2019/10/17","206.4600","2893459.0000","208.2900","208.9300","204.3900"
"2019/10/16","207.4200","3447187.0000","206.1700","208.6200","206.1000"
"2019/10/15","206.4600","8303263.0000","202.0000","208.2400","198.6100"
"2019/10/14","205.8200","2303649.0000","203.8300","206.1650","202.9200"
"2019/10/11","204.6800","3342623.0000","203.7200","207.2900","203.7200"
"2019/10/10","199.8700","2114131.0000","197.5900","201.3200","197.5400"
"2019/10/09","196.8500","2457007.0000","198.1900","198.9800","196.6800"
"2019/10/08","197.3700","2674425.0000","197.6000","198.9500","195.9200"
"2019/10/07","200.4000","2210318.0000","200.7900","202.5300","199.4700"
"2019/10/04","200.8000","3028781.0000","196.9900","201.2260","196.0400"
"2019/10/03","197.2400","2923698.0000","197.6100","198.3700","193.9900"
"2019/10/02","198.2500","3395299.0000","201.6900","201.8800","197.6000"
"2019/10/01","202.6900","3171507.0000","207.0100","209.3800","202.6100"
"2019/09/30","207.2300","1798010.0000","209.7100","209.7100","206.8300"
"2019/09/27","208.9700","1531374.0000","209.8500","210.5500","208.0900"
"2019/09/26","208.2200","1692716.0000","209.0500","209.9700","208.1100"
"2019/09/25","210.0300","1609841.0000","207.9600","211.0900","207.4500"
"2019/09/24","207.7500","2885686.0000","214.0400","214.2000","206.8000"
"2019/09/23","213.4600","1565762.0000","212.8500","214.1100","211.5600"
"2019/09/20","213.7400","5490118.0000","214.6600","216.6800","213.6300"
"2019/09/19","215.2300","1611076.0000","217.5800","217.9300","215.0600"
"2019/09/18","217.0800","2492485.0000","214.8300","217.8900","213.3000"
"2019/09/17","215.9100","2467394.0000","215.8000","216.1400","212.5400"
"2019/09/16","217.2200","2205543.0000","217.8200","219.3300","216.3200"
"2019/09/13","219.9000","2722411.0000","220.3500","221.5000","219.1988"
"2019/09/12","218.7400","2913786.0000","216.3800","220.7600","215.1500"
"2019/09/11","216.8000","1886291.0000","215.2100","216.8500","213.3600"
"2019/09/10","215.6300","2616235.0000","213.5000","217.0900","213.2200"
"2019/09/09","211.9800","2734609.0000","209.2200","213.8800","208.4400"
"2019/09/06","207.2100","1439087.0000","207.0600","208.2500","205.5700"
"2019/09/05","207.0500","2237906.0000","205.2700","208.9300","205.0400"
"2019/09/04","201.7300","1736967.0000","201.4900","202.1000","200.0500"
"2019/09/03","198.9700","2633970.0000","201.1000","201.6100","196.5800"
"2019/08/30","203.9100","1529629.0000","204.8500","205.2100","203.0100"
"2019/08/29","203.4400","1817824.0000","201.3600","204.3700","201.3600"
"2019/08/28","200.4200","1444021.0000","196.5700","201.4700","196.2500"
"2019/08/27","198.0700","1513448.0000","200.3300","200.8595","196.5000"
"2019/08/26","199.6500","1442394.0000","198.2700","199.7100","197.9973"
"2019/08/23","196.2000","2201526.0000","200.8100","201.8800","195.1900"
"2019/08/22","202.4200","1276379.0000","202.2800","203.4500","200.9101"
"2019/08/21","200.6800","1161185.0000","202.7400","203.0200","200.1700"
"2019/08/20","199.9800","1545894.0000","200.2100","201.9900","199.7000"
"2019/08/19","202.2000","1646082.0000","203.8100","204.4500","201.8200"
"2019/08/16","199.4200","1878739.0000","197.0300","200.6700","197.0000"
"2019/08/15","196.1800","1981913.0000","195.9100","196.9650","193.7100"
"2019/08/14","195.5600","3025103.0000","199.8000","199.9101","195.0600"
"2019/08/13","204.1100","2157671.0000","201.5100","206.6000","200.2300"
"2019/08/12","201.5200","1479335.0000","203.2800","204.1500","200.4800"
"2019/08/09","206.9000","1790148.0000","205.6200","208.3000","203.8600"
"2019/08/08","207.0000","2342226.0000","207.1700","207.8000","203.5400"
"2019/08/07","205.7400","2454249.0000","201.1100","205.9600","199.0500"
"2019/08/06","206.0100","2349383.0000","203.5600","206.0700","200.8900"
"2019/08/05","201.6800","2794194.0000","205.8200","205.8200","199.5800"
"2019/08/02","209.3700","2502996.0000","211.5800","211.5800","205.3100"
"2019/08/01","211.6000","3070149.0000","219.3500","219.9500","210.7600"
"2019/07/31","220.1300","1991056.0000","221.2400","221.9800","219.0100"
"2019/07/30","221.4000","1644552.0000","218.4900","221.9900","217.3300"
"2019/07/29","220.3200","1372767.0000","221.0000","222.1300","220.2000"
"2019/07/26","222.1400","2304848.0000","220.4500","222.2400","220.3700"
"2019/07/25","219.9800","2777134.0000","221.7700","221.7700","218.2300"
"2019/07/24","222.0300","3180106.0000","219.2500","222.0900","218.6300"
"2019/07/23","219.4300","3330637.0000","214.9500","220.0000","214.9500"
"2019/07/22","214.0000","1907237.0000","213.4000","214.8600","212.3100"
"2019/07/19","213.5200","1822284.0000","214.0200","215.7700","213.3500"
"2019/07/18","214.5200","2858986.0000","212.7100","215.8300","211.7500"
"2019/07/17","213.3000","2583462.0000","213.8300","215.7750","213.1600"
"2019/07/16","215.5200","5283690.0000","214.8000","217.3300","212.5500"
"2019/07/15","211.5800","2600222.0000","214.1100","214.6000","209.7900"
"2019/07/12","213.9400","2626026.0000","212.0000","214.1900","210.7900"
"2019/07/11","211.3500","3691619.0000","206.2000","212.5900","206.0000"
"2019/07/10","205.9700","1779844.0000","207.1800","208.9900","205.6500"
"2019/07/09","207.7700","1812186.0000","203.7500","207.9400","203.5400"
"2019/07/08","205.7500","1853938.0000","206.3600","207.2500","204.7050"
"2019/07/05","207.9000","1511445.0000","206.8600","208.7600","206.2000"
"2019/07/03","206.0400","978795.0000","207.3000","207.4000","205.2300"
"2019/07/02","205.9800","1626880.0000","205.4000","206.3050","204.1600"
"2019/07/01","206.8600","2468489.0000","208.0000","209.8500","205.7350"
"2019/06/28","204.6000","4854919.0000","203.5000","205.8400","202.9400"
"2019/06/27","199.3200","2239186.0000","197.5700","199.6050","196.7600"
"2019/06/26","197.0100","1649866.0000","196.5000","197.8700","196.1200"
"2019/06/25","196.0600","1828309.0000","197.5000","197.5200","194.0142"
"2019/06/24","197.4900","2069816.0000","196.5300","199.3500","196.0300"
"2019/06/21","195.9400","3365504.0000","195.3400","198.3400","193.9700"
"2019/06/20","195.7000","2749296.0000","197.5000","198.1900","193.6100"
"2019/06/19","195.6400","2196816.0000","195.3500","197.6100","194.7900"
"2019/06/18","194.9800","2362978.0000","190.6700","197.1300","190.6700"
"2019/06/17","190.8300","1155579.0000","192.0200","193.2300","190.7400"
"2019/06/14","191.6600","1403930.0000","191.2900","192.1700","189.3100"
"2019/06/13","191.4500","1411616.0000","190.4100","192.2500","190.0700"
"2019/06/12","190.2200","2059406.0000","193.6100","194.0507","189.8300"
"2019/06/11","194.7300","1632227.0000","195.3000","196.1153","193.5100"
"2019/06/10","194.1200","2372134.0000","191.4000","197.0000","191.4000"
"2019/06/07","189.8100","1838954.0000","189.8800","190.6100","188.5200"
"2019/06/06","189.8100","1653532.0000","188.0600","190.7400","187.3100"
"2019/06/05","188.4400","1968185.0000","190.1000","190.1600","187.0100"
"2019/06/04","189.8800","2421063.0000","186.1800","189.9900","185.7100"
"2019/06/03","183.1900","2857821.0000","181.7000","183.4900","180.7300"
"2019/05/31","182.4900","2640393.0000","184.7700","184.8900","182.3100"
"2019/05/30","187.3700","1919327.0000","188.0900","189.3698","186.0100"
"2019/05/29","188.0500","2815797.0000","187.7400","188.6500","184.9200"
"2019/05/28","189.4400","3039950.0000","192.0000","193.3100","189.3900"
"2019/05/24","193.0000","1637338.0000","192.8900","194.0700","191.6800"
"2019/05/23","191.9700","3184179.0000","193.0000","193.0000","189.5600"
"2019/05/22","195.5200","2427247.0000","197.4400","198.4800","195.4600"
"2019/05/21","199.1100","2327767.0000","198.6600","199.3200","198.0005"
"2019/05/20","197.2400","2483484.0000","197.0900","197.7800","195.5700"
"2019/05/17","197.4300","1928394.0000","196.3000","199.0900","196.3000"
"2019/05/16","199.1400","2008310.0000","196.6300","200.0000","196.6231"
"2019/05/15","196.4000","2271501.0000","194.6400","197.5900","193.4200"
"2019/05/14","196.2800","2463391.0000","194.9900","198.1300","194.9000"
"2019/05/13","194.9700","3605565.0000","197.9000","197.9000","194.0000"
"2019/05/10","202.0500","2089764.0000","200.9800","202.1000","198.9900"
"2019/05/09","201.6300","2333539.0000","199.5100","202.2200","197.9100"
"2019/05/08","200.9500","1817714.0000","201.4000","203.2000","200.7950"
"2019/05/07","202.6300","2839464.0000","203.3400","204.0000","201.0100"
"2019/05/06","206.4300","1927994.0000","202.8000","206.9800","201.7100"
