"date","close","volume","open","high","low"
"2020/05/08","435.5500","5054308.0000","434.1400","442.0000","433.6389"
"2020/05/07","436.5300","5650281.0000","436.8900","438.8800","430.6600"
"2020/05/06","434.2600","6660737.0000","429.3000","439.7700","426.3850"
"2020/05/05","424.6800","6286293.0000","427.5550","431.0000","421.5600"
"2020/05/04","428.1500","7799058.0000","417.7800","428.5400","414.8700"
"2020/05/01","415.2700","8299858.0000","415.1000","427.9700","411.7300"
"2020/04/30","419.8500","7953975.0000","410.3100","424.4400","408.0000"
"2020/04/29","411.8900","9693137.0000","399.5300","415.8600","393.6000"
"2020/04/28","403.8300","10101230.0000","419.9900","421.0000","402.9101"
"2020/04/27","421.3800","6277480.0000","425.0000","429.0000","420.8400"
"2020/04/24","424.9900","8670362.0000","425.0000","427.1700","415.8800"
"2020/04/23","426.7000","13952330.0000","419.2600","438.4130","419.2600"
"2020/04/22","421.4200","21123770.0000","429.7250","433.0000","413.0000"
"2020/04/21","433.8300","23177550.0000","444.7700","447.0000","425.6000"
"2020/04/20","437.4900","12655820.0000","435.1700","444.4900","430.5600"
"2020/04/17","422.9600","12616260.0000","431.0000","432.0000","414.6950"
"2020/04/16","439.1700","16128670.0000","437.0000","449.5200","431.6100"
"2020/04/15","426.7500","13561220.0000","413.0000","434.9800","412.2500"
"2020/04/14","413.5500","11580980.0000","397.5000","417.8200","394.8468"
"2020/04/13","396.7200","11692920.0000","371.3100","400.5100","367.7003"
"2020/04/09","370.7200","7711296.0000","371.0600","372.1000","363.0300"
"2020/04/08","371.1200","6908879.0000","374.0100","378.3900","368.3100"
"2020/04/07","372.2800","7046438.0000","380.0000","381.3300","369.3400"
"2020/04/06","379.9600","8183921.0000","365.2200","380.2900","361.7100"
"2020/04/03","361.7600","4860768.0000","367.4700","370.9000","357.5100"
"2020/04/02","370.0800","4592477.0000","364.0800","370.9900","360.0600"
"2020/04/01","364.0800","6672454.0000","376.0500","380.2330","361.0200"
"2020/03/31","375.5000","9366464.0000","367.9300","383.0100","366.4400"
"2020/03/30","370.9600","8621964.0000","363.0000","377.8000","361.1700"
"2020/03/27","357.1200","7948775.0000","359.0900","368.5600","353.0000"
"2020/03/26","362.9900","7235016.0000","344.0000","363.8400","341.7300"
"2020/03/25","342.3900","8767171.0000","361.0200","362.0000","339.1700"
"2020/03/24","357.3200","11638680.0000","369.9900","372.9300","353.0301"
"2020/03/23","360.2700","13449380.0000","347.8900","366.1100","340.8838"
"2020/03/20","332.8300","10853850.0000","342.3100","350.4900","332.0000"
"2020/03/19","332.0300","10615960.0000","324.3300","348.5100","316.8200"
"2020/03/18","315.4700","12593650.0000","302.3950","331.5794","300.0000"
"2020/03/17","319.7500","10013910.0000","306.1900","322.9000","290.2500"
"2020/03/16","298.8400","10559940.0000","306.6300","334.3500","294.7500"
"2020/03/13","336.2950","9458197.0000","330.5100","336.4200","307.3900"
"2020/03/12","315.2500","12071590.0000","326.5000","335.7200","307.3200"
"2020/03/11","349.9200","6058782.0000","358.9200","362.9800","344.7900"
"2020/03/10","364.1300","7604444.0000","356.4250","364.5400","347.8500"
"2020/03/09","346.4900","7405458.0000","343.8600","357.4700","341.7209"
"2020/03/06","368.9700","8147165.0000","367.7000","371.3100","356.8500"
"2020/03/05","372.7800","8746985.0000","381.0000","391.4000","368.6401"
"2020/03/04","383.7900","5487340.0000","377.7700","384.0100","370.5100"
"2020/03/03","368.7700","8364623.0000","381.0300","393.5200","367.4000"
"2020/03/02","381.0500","6997891.0000","373.1100","381.3600","364.5020"
"2020/02/28","369.0300","11178570.0000","364.2100","376.7700","356.8000"
"2020/02/27","371.7100","10967700.0000","371.4600","391.5624","370.5962"
"2020/02/26","379.2400","8961126.0000","366.3100","382.0000","365.0000"
"2020/02/25","360.0900","6481243.0000","372.0000","375.6500","357.7200"
"2020/02/24","368.7000","6936418.0000","364.7600","372.8200","361.0000"
"2020/02/21","380.0700","3935618.0000","385.3300","387.3200","377.9008"
"2020/02/20","386.0000","4079425.0000","386.5600","389.7000","376.6800"
"2020/02/19","386.1900","4896368.0000","388.1200","392.9500","384.9000"
"2020/02/18","387.7800","5180400.0000","379.3000","389.5400","379.1900"
"2020/02/14","380.4000","3736266.0000","381.4700","385.1500","379.4342"
"2020/02/13","381.4000","4485383.0000","376.9600","385.3700","376.5100"
"2020/02/12","380.0100","4624772.0000","377.1800","380.6200","375.8800"
"2020/02/11","373.6900","4772870.0000","373.7500","378.1100","369.7200"
"2020/02/10","371.0700","5294138.0000","365.0000","374.8000","362.5200"
"2020/02/07","366.7700","4385227.0000","365.0400","371.8000","363.5700"
"2020/02/06","366.9500","3920428.0000","369.6000","371.5499","362.5050"
"2020/02/05","369.6700","6437026.0000","375.1250","375.2500","362.3000"
"2020/02/04","369.0100","7161451.0000","361.0000","369.5700","356.0964"
"2020/02/03","358.0000","6674885.0000","347.2400","359.6300","346.2800"
"2020/01/31","345.0900","5230001.0000","347.3900","347.3900","340.9800"
"2020/01/30","347.7400","5328136.0000","341.1000","348.2000","339.2500"
"2020/01/29","343.1600","7649183.0000","349.0000","349.4000","338.5500"
"2020/01/28","348.5200","6821581.0000","345.8800","352.4000","342.7800"
"2020/01/27","342.8800","7709482.0000","345.9500","351.9000","341.0200"
"2020/01/24","353.1600","17939680.0000","348.4600","359.8500","345.8800"
"2020/01/23","349.6000","18200290.0000","326.0400","349.8800","325.0100"
"2020/01/22","326.0000","21729960.0000","332.5500","336.3000","323.6000"
"2020/01/21","338.1100","14350320.0000","340.0000","341.0000","332.5900"
"2020/01/17","339.6700","6066547.0000","341.0000","341.5700","337.3800"
"2020/01/16","338.6200","5015997.0000","343.5000","343.5550","335.8500"
"2020/01/15","339.0700","5158035.0000","338.6800","343.1700","336.6000"
"2020/01/14","338.6900","7201544.0000","344.4000","345.3800","335.5200"
"2020/01/13","338.9200","6296174.0000","331.8000","340.8500","331.5100"
"2020/01/10","329.0500","4720540.0000","337.1300","338.5000","327.2700"
"2020/01/09","335.6600","4717430.0000","342.0000","343.4196","334.6101"
"2020/01/08","339.2600","7109117.0000","331.4900","342.7000","331.0500"
"2020/01/07","330.7500","4742458.0000","336.4700","336.7000","330.3000"
"2020/01/06","335.8300","5668577.0000","323.1200","336.3600","321.2000"
"2020/01/03","325.9000","3795466.0000","326.7800","329.8599","325.5300"
"2020/01/02","329.8100","4348493.0000","326.1000","329.9800","324.7800"
"2019/12/31","323.5700","3714837.0000","322.0000","324.9160","321.0900"
"2019/12/30","323.3100","4315267.0000","329.0800","329.1850","322.8600"
"2019/12/27","329.0900","5037156.0000","332.9600","333.8200","326.0100"
"2019/12/26","332.6300","3595854.0000","334.6000","336.4623","332.0100"
"2019/12/24","333.2000","2019322.0000","334.0100","335.7000","331.6000"
"2019/12/23","333.1000","5767937.0000","337.7600","337.9500","331.0201"
"2019/12/20","336.9000","9923260.0000","335.0000","338.0000","330.6000"
"2019/12/19","332.2200","9833355.0000","324.5000","332.8300","324.1800"
"2019/12/18","320.8000","11210740.0000","316.2600","325.3600","315.6000"
"2019/12/17","315.4800","10437130.0000","307.3600","316.8000","306.6000"
"2019/12/16","304.2100","4660166.0000","300.8500","305.7100","298.6300"
"2019/12/13","298.5000","3883069.0000","298.5000","301.8000","297.2500"
"2019/12/12","298.4400","4771404.0000","295.6700","299.1650","295.0600"
"2019/12/11","298.9300","5607155.0000","294.4900","299.4300","294.2000"
"2019/12/10","293.1200","10481240.0000","296.1200","298.9400","292.0200"
"2019/12/09","302.5000","5766006.0000","307.3500","311.4900","302.4400"
"2019/12/06","307.3500","4459684.0000","304.7000","307.8495","302.6000"
"2019/12/05","302.8600","4618867.0000","305.2700","306.4800","298.8100"
"2019/12/04","304.3200","3513551.0000","308.4300","308.4300","303.2727"
"2019/12/03","306.1600","5272447.0000","302.2200","307.3600","301.8800"
"2019/12/02","309.9900","6223135.0000","314.3900","314.3900","303.7500"
"2019/11/29","314.6600","2411749.0000","315.7800","316.6200","313.3400"
"2019/11/27","315.9300","4100975.0000","313.9300","316.8200","312.7500"
"2019/11/26","312.4900","5328348.0000","315.0000","316.5000","311.6900"
"2019/11/25","315.5500","7878943.0000","308.8300","315.7300","305.2500"
"2019/11/22","310.4800","5970056.0000","309.1000","311.4000","304.4100"
"2019/11/21","311.6900","7488373.0000","306.0000","312.6900","304.2622"
"2019/11/20","305.1600","5115546.0000","301.0100","308.2500","301.0000"
"2019/11/19","302.6000","5919710.0000","304.0100","305.6699","298.5201"
"2019/11/18","302.5700","8621566.0000","296.0000","304.9900","293.2800"
"2019/11/15","295.0300","6337779.0000","290.5900","295.8186","287.5680"
"2019/11/14","289.6200","6539771.0000","283.2500","290.6300","283.2200"
"2019/11/13","283.1100","9233066.0000","291.0300","293.4100","281.1400"
"2019/11/12","292.0100","5774833.0000","295.3200","295.3450","288.7000"
"2019/11/11","294.1800","3945885.0000","289.1600","296.3600","288.5000"
"2019/11/08","291.5700","4509588.0000","288.7300","293.9900","287.5050"
"2019/11/07","289.5700","5928471.0000","290.7000","298.1900","288.2679"
"2019/11/06","288.5900","3438257.0000","288.1900","290.5600","285.8400"
"2019/11/05","288.0300","4062370.0000","289.9900","291.1900","286.3100"
"2019/11/04","292.8600","5566213.0000","288.0000","295.3900","287.1600"
"2019/11/01","286.8100","5594293.0000","288.7000","289.1200","283.0200"
"2019/10/31","287.4100","5090021.0000","291.0000","291.4500","284.7800"
"2019/10/30","291.4500","9345562.0000","284.3400","293.4900","283.0000"
"2019/10/29","281.2100","4356181.0000","281.8700","284.4100","277.5450"
"2019/10/28","281.8600","6248433.0000","278.0500","285.7500","277.3500"
"2019/10/25","276.8200","4747829.0000","270.6800","277.7700","270.1800"
"2019/10/24","271.5000","4911033.0000","271.8100","274.0200","268.8000"
"2019/10/23","271.2700","7154430.0000","268.0600","273.9200","266.6300"
"2019/10/22","266.6900","11865590.0000","271.1590","275.4100","265.8000"
"2019/10/21","278.0500","12633960.0000","272.8900","279.9399","269.0000"
"2019/10/18","275.3000","23449640.0000","289.3600","290.9000","273.3600"
"2019/10/17","293.3500","38462340.0000","304.4900","308.7500","288.3001"
"2019/10/16","286.2800","18413340.0000","283.1200","288.1700","280.7431"
"2019/10/15","284.2500","7728161.0000","283.8200","285.8700","279.4000"
"2019/10/14","285.5300","5543120.0000","283.9300","286.9300","282.0000"
"2019/10/11","282.9300","8817301.0000","284.8000","287.8700","275.8947"
"2019/10/10","280.4800","10961190.0000","265.9700","280.5300","265.0337"
"2019/10/09","267.5300","6843488.0000","270.0200","271.0000","264.5700"
"2019/10/08","270.7200","6302269.0000","273.0300","275.5300","270.6427"
"2019/10/07","274.4600","6796811.0000","271.9900","276.6800","271.2800"
"2019/10/04","272.7900","9992774.0000","268.2000","275.4846","266.4700"
"2019/10/03","268.1500","9068810.0000","267.7800","268.8430","257.0100"
"2019/10/02","268.0300","7773299.0000","263.6100","269.3500","262.1900"
"2019/10/01","269.5800","8786284.0000","267.3500","272.2000","264.0300"
"2019/09/30","267.6200","6823100.0000","264.0000","268.8800","262.7800"
"2019/09/27","263.0800","7367491.0000","266.1750","267.4400","260.3900"
"2019/09/26","263.3100","7696858.0000","266.4200","268.0500","260.2000"
"2019/09/25","264.7500","11846750.0000","255.7100","266.6000","253.7000"
"2019/09/24","254.5900","16392810.0000","262.5000","265.0000","252.2800"
"2019/09/23","265.9200","13610290.0000","268.3450","273.3900","261.8900"
"2019/09/20","270.7500","23954190.0000","280.2600","282.5000","266.0000"
"2019/09/19","286.6000","8545761.0000","291.5600","293.8100","283.4000"
"2019/09/18","291.5600","7841539.0000","294.9900","296.0500","287.4500"
"2019/09/17","298.6000","4817119.0000","294.5000","299.1500","291.7900"
"2019/09/16","294.2900","5307386.0000","294.2300","297.4300","289.7800"
"2019/09/13","294.1500","6583124.0000","290.6100","296.6200","290.0400"
"2019/09/12","288.8600","5010927.0000","288.1000","292.7300","286.6000"
"2019/09/11","288.2700","7405949.0000","285.7000","292.6500","284.6100"
"2019/09/10","287.9900","12320250.0000","291.1600","297.1700","282.6629"
"2019/09/09","294.3400","8232744.0000","294.8100","301.5500","290.6000"
"2019/09/06","290.1700","5166556.0000","293.3500","293.3500","287.0300"
"2019/09/05","293.2500","8972356.0000","285.3200","293.9700","282.7850"
"2019/09/04","291.5200","4653665.0000","291.2500","292.3800","286.5100"
"2019/09/03","289.2900","3684177.0000","290.8200","293.9000","288.0600"
"2019/08/30","293.7500","4447990.0000","298.7800","298.9400","290.8500"
"2019/08/29","296.7800","4392532.0000","295.0000","299.9300","294.9900"
"2019/08/28","291.7700","3958043.0000","289.4700","292.8200","287.7500"
"2019/08/27","291.0300","6314559.0000","294.5400","296.7700","287.1968"
"2019/08/26","294.9800","4696982.0000","295.2400","296.9500","292.5000"
"2019/08/23","291.4400","6331189.0000","295.0000","299.0100","290.3200"
"2019/08/22","296.9300","4977042.0000","298.6500","300.3300","293.1500"
"2019/08/21","297.8100","5689746.0000","301.6100","302.8800","296.2000"
"2019/08/20","298.9900","7352162.0000","304.5700","305.0000","297.6811"
"2019/08/19","309.3800","4951733.0000","306.2500","311.7500","304.7500"
"2019/08/16","302.8000","7090757.0000","298.8600","303.5500","296.2700"
"2019/08/15","295.7600","9683384.0000","299.5000","300.6300","288.0000"
"2019/08/14","299.1100","7355753.0000","308.0100","308.4100","298.0050"
"2019/08/13","312.2800","5338761.0000","309.7700","316.4300","308.1600"
"2019/08/12","310.8300","6531722.0000","305.4600","312.8900","303.2400"
"2019/08/09","308.9300","5349059.0000","313.7400","316.6400","305.6800"
"2019/08/08","315.9000","5905865.0000","311.0300","316.3648","306.6300"
"2019/08/07","304.2900","9322433.0000","302.5600","305.0000","296.8126"
"2019/08/06","310.1000","6179090.0000","310.5800","311.8800","305.3000"
"2019/08/05","307.6300","8692485.0000","310.9600","313.4179","304.6770"
"2019/08/02","318.8300","6280343.0000","317.4900","319.4100","311.8000"
"2019/08/01","319.5000","6563156.0000","324.2500","328.5800","318.7350"
"2019/07/31","322.9900","6259494.0000","325.1600","331.7700","318.5300"
"2019/07/30","325.9300","6029320.0000","329.2000","329.6500","323.2300"
"2019/07/29","332.7000","5782817.0000","335.9800","336.4000","328.7700"
"2019/07/26","335.7800","10847500.0000","328.7900","336.0000","327.5000"
"2019/07/25","326.4600","10798500.0000","318.8600","327.6900","316.3000"
"2019/07/24","317.9400","11961820.0000","310.5100","319.9900","307.2500"
"2019/07/23","307.3000","9171068.0000","311.4400","313.5000","306.0000"
"2019/07/22","310.6200","17725330.0000","312.0000","314.5400","305.8100"
"2019/07/19","315.1000","16302480.0000","323.4000","325.8500","314.2300"
"2019/07/18","325.2100","31305900.0000","323.7600","329.8500","320.3000"
"2019/07/17","362.4400","13639540.0000","366.2500","366.5000","361.7500"
"2019/07/16","365.9900","5863222.0000","370.0900","371.3400","364.9200"
"2019/07/15","366.6000","7944680.0000","372.9400","373.6800","362.3000"
"2019/07/12","373.2500","6636937.0000","378.6800","379.7375","372.7917"
"2019/07/11","379.5000","4336287.0000","381.1000","384.5400","378.8000"
"2019/07/10","381.0000","5878790.0000","382.7700","384.3399","377.4000"
"2019/07/09","379.9300","6932822.0000","379.0600","384.7600","377.5000"
"2019/07/08","376.1600","3113402.0000","378.1900","378.2500","375.3600"
"2019/07/05","380.5500","3732162.0000","378.2900","381.4000","375.5550"
"2019/07/03","381.7200","3799009.0000","376.6900","381.9900","375.8400"
"2019/07/02","375.4300","3628962.0000","374.8900","376.0000","370.3100"
"2019/07/01","374.6000","5001518.0000","373.5000","376.6600","372.0000"
"2019/06/28","367.3200","4592706.0000","370.2600","371.5448","364.8700"
"2019/06/27","370.0200","4138575.0000","363.2000","370.8500","363.2000"
"2019/06/26","362.2000","3669677.0000","361.6000","366.7900","361.6000"
"2019/06/25","360.3000","5750383.0000","370.7500","370.9994","358.2900"
"2019/06/24","371.0400","4830240.0000","370.2700","375.0000","370.2000"
"2019/06/21","369.2100","7448356.0000","365.0000","371.4500","365.0000"
"2019/06/20","365.2100","5899467.0000","365.9100","370.1200","361.2150"
"2019/06/19","363.5200","5667156.0000","361.7200","364.7400","356.1200"
"2019/06/18","357.1200","5428542.0000","355.5700","361.5000","353.7500"
"2019/06/17","350.6200","5358219.0000","342.6900","351.7700","342.0600"
"2019/06/14","339.7300","5019011.0000","341.6300","343.4000","336.1550"
"2019/06/13","343.4300","6209347.0000","347.2300","348.5000","339.2500"
"2019/06/12","345.5600","4584704.0000","351.8200","353.6100","343.2300"
"2019/06/11","351.2700","5396712.0000","355.0000","357.5800","348.5000"
"2019/06/10","352.0100","7810261.0000","363.6500","367.1000","349.2850"
"2019/06/07","360.8700","4777321.0000","357.3900","365.1500","355.6900"
"2019/06/06","357.1300","3709955.0000","354.8400","358.2100","352.0900"
"2019/06/05","355.7300","5020081.0000","354.3800","357.8800","348.7100"
"2019/06/04","353.4000","7891632.0000","345.0000","353.6100","343.2500"
"2019/06/03","336.6300","7849589.0000","343.5600","347.6600","332.6500"
"2019/05/31","343.2800","5023449.0000","347.2200","349.3400","342.9200"
"2019/05/30","351.8500","4008042.0000","350.5500","354.2100","348.3000"
"2019/05/29","349.1900","5658913.0000","353.6000","353.8476","345.9000"
"2019/05/28","354.7800","4717144.0000","354.3900","361.2000","353.6400"
"2019/05/24","354.3900","3830963.0000","355.4100","359.4400","353.7910"
"2019/05/23","352.2100","5630443.0000","355.5000","357.4200","347.7000"
"2019/05/22","359.7300","6229389.0000","358.0100","370.4600","357.3000"
"2019/05/21","354.2700","4026369.0000","350.9500","356.4250","349.9300"
"2019/05/20","348.1100","4621515.0000","351.2300","352.4180","345.4000"
"2019/05/17","354.4500","4725448.0000","356.3900","359.6200","353.7850"
"2019/05/16","359.3100","6441463.0000","356.3700","364.0000","353.9350"
"2019/05/15","354.9900","6340118.0000","343.3400","356.5000","341.3900"
"2019/05/14","345.6100","5353029.0000","348.7100","349.9500","342.5000"
"2019/05/13","345.2600","8026697.0000","352.2900","354.2600","343.1000"
"2019/05/10","361.0400","5657123.0000","361.6200","365.2578","353.0600"
"2019/05/09","362.7500","5882572.0000","360.9000","364.2000","352.7500"
"2019/05/08","364.3700","6571957.0000","367.9200","369.0000","361.3600"
"2019/05/07","370.4600","6974924.0000","377.0000","379.9100","365.8100"
"2019/05/06","378.6700","5793144.0000","377.6900","381.3500","376.0000"
"2019/05/03","385.0300","5130301.0000","381.5300","385.0300","378.2717"
