"date","close","volume","open","high","low"
"2020/08/17","367.1280","101211600.0000","335.4000","369.1720","334.5660"
"2020/08/14","330.1420","62888050.0000","332.9980","333.7600","325.3280"
"2020/08/13","324.2000","102126550.0000","322.2000","330.2360","313.4520"
"2020/08/12","310.9520","109494150.0000","294.0000","317.0000","287.0000"
"2020/08/11","274.8780","43129170.0000","279.2000","284.0000","273.0000"
"2020/08/10","283.7140","37611320.0000","289.6000","291.5000","277.1680"
"2020/08/07","290.5420","44482100.0000","299.9074","299.9500","283.0020"
"2020/08/06","297.9160","29961565.0000","298.1660","303.4620","295.4520"
"2020/08/05","297.0040","24890075.0000","298.5980","299.9677","293.6620"
"2020/08/04","297.4000","42074950.0000","299.0020","305.4820","292.4000"
"2020/08/03","297.0000","44046730.0000","289.8400","301.9620","288.8769"
"2020/07/31","286.1520","61234800.0000","303.0000","303.4100","284.1960"
"2020/07/30","297.4980","38105195.0000","297.6000","302.6480","294.2000"
"2020/07/29","299.8220","47134465.0000","300.2000","306.9620","297.4000"
"2020/07/28","295.2980","79043500.0000","300.8000","312.9400","294.8840"
"2020/07/27","307.9200","80243350.0000","287.0000","309.5880","282.6001"
"2020/07/24","283.4000","96983100.0000","283.2020","293.0000","273.3080"
"2020/07/23","302.6140","121642500.0000","335.7900","337.8000","296.1540"
"2020/07/22","318.4660","70805400.0000","319.8000","325.2840","312.4000"
"2020/07/21","313.6720","80786400.0000","327.9860","335.0000","311.6000"
"2020/07/20","328.6000","85606850.0000","303.8020","330.0000","297.6000"
"2020/07/17","300.1680","46649860.0000","302.6900","307.5020","298.0000"
"2020/07/16","300.1280","71503950.0000","295.4320","306.3420","293.2000"
"2020/07/15","309.2020","81839150.0000","308.6000","310.0000","291.4000"
"2020/07/14","303.3600","117090700.0000","311.2000","318.0000","286.2000"
"2020/07/13","299.4120","194926800.0000","331.8000","358.9980","294.2220"
"2020/07/10","308.9300","116687750.0000","279.2000","309.7830","275.2020"
"2020/07/09","278.8560","58588000.0000","279.3980","281.7120","270.2560"
"2020/07/08","273.1760","81556550.0000","281.0000","283.4520","262.2680"
"2020/07/07","277.9720","107448300.0000","281.0020","285.9000","267.3420"
"2020/07/06","274.3160","102849300.0000","255.3380","275.5580","253.2088"
"2020/07/02","241.7320","86250600.0000","244.2960","245.6000","237.1200"
"2020/07/01","223.9260","66634500.0000","216.6000","227.0660","216.1000"
"2020/06/30","215.9620","84592500.0000","201.3000","217.5380","200.7460"
"2020/06/29","201.8700","45132020.0000","193.8020","202.0000","189.7040"
"2020/06/26","191.9480","44274540.0000","198.9560","199.0000","190.9740"
"2020/06/25","197.1960","46272745.0000","190.8540","197.1960","187.4300"
"2020/06/24","192.1700","54797950.0000","198.8220","200.1769","190.6283"
"2020/06/23","200.3560","31826355.0000","199.7760","202.4000","198.8020"
"2020/06/22","198.8640","31811750.0000","199.9900","201.7760","198.0040"
"2020/06/19","200.1800","43398745.0000","202.5560","203.1940","198.2680"
"2020/06/18","200.7920","48759680.0000","200.6000","203.8400","198.8942"
"2020/06/17","198.3580","49454000.0000","197.5420","201.0000","196.5142"
"2020/06/16","196.4260","70255400.0000","202.3700","202.5760","192.4780"
"2020/06/15","198.1800","78485900.0000","183.5580","199.7680","181.7000"
"2020/06/12","187.0560","83816850.0000","196.0000","197.5960","182.5200"
"2020/06/11","194.5680","79582400.0000","198.0400","203.7920","194.4000"
"2020/06/10","205.0100","92817050.0000","198.3760","205.4960","196.5000"
"2020/06/09","188.1340","56940750.0000","188.0020","190.8880","184.7862"
"2020/06/08","189.9840","70873650.0000","183.8000","190.0000","181.8320"
"2020/06/05","177.1320","39059585.0000","175.5680","177.3040","173.2400"
"2020/06/04","172.8760","44438565.0000","177.9760","179.1500","171.6880"
"2020/06/03","176.5920","39747345.0000","177.6240","179.5880","176.0200"
"2020/06/02","176.3120","67828000.0000","178.9400","181.7320","174.2000"
"2020/06/01","179.6200","75426500.0000","171.6000","179.8000","170.8200"
"2020/05/29","167.0000","59062450.0000","161.7500","167.0000","160.8420"
"2020/05/28","161.1620","36378870.0000","162.7020","164.9500","160.3380"
"2020/05/27","164.0460","57747650.0000","164.1720","165.5420","157.0000"
"2020/05/26","163.7740","40448680.0000","166.9000","166.9200","163.1410"
"2020/05/22","163.3760","49937375.0000","164.4348","166.3560","162.4000"
"2020/05/21","165.5200","61272900.0000","163.2000","166.5000","159.2000"
"2020/05/20","163.1120","36546355.0000","164.1000","165.2000","162.3600"
"2020/05/19","161.6020","48182610.0000","163.0340","164.4140","161.2160"
"2020/05/18","162.7260","58490500.0000","165.5560","166.9440","160.7760"
"2020/05/15","159.8340","52592150.0000","158.0700","161.0097","157.3104"
"2020/05/14","160.6660","68410950.0000","156.0000","160.6720","152.8000"
"2020/05/13","158.1920","95327450.0000","164.1660","165.2000","152.6600"
"2020/05/12","161.8820","79534550.0000","165.4000","168.6580","161.6000"
"2020/05/11","162.2580","82598000.0000","158.1020","164.8000","157.0000"
"2020/05/08","163.8840","80650450.0000","158.7540","164.8000","157.4020"
"2020/05/07","156.0080","57638450.0000","155.4420","159.2800","154.4700"
"2020/05/06","156.5160","55616150.0000","155.3000","157.9600","152.2220"
"2020/05/05","153.6420","84958300.0000","157.9580","159.7840","152.4360"
"2020/05/04","152.2380","96185450.0000","140.2000","152.4000","139.6000"
"2020/05/01","140.2640","162659050.0000","151.0000","154.5540","136.6080"
"2020/04/30","156.3760","142359250.0000","171.0380","173.9640","152.7000"
"2020/04/29","160.1020","81079900.0000","158.0340","160.6400","156.6320"
"2020/04/28","153.8240","76109800.0000","159.1280","161.0000","151.3380"
"2020/04/27","159.7500","103407200.0000","147.5220","159.8980","147.0000"
"2020/04/24","145.0300","66188050.0000","142.1620","146.1460","139.6360"
"2020/04/23","141.1260","66183500.0000","145.5200","146.8000","140.6260"
"2020/04/22","146.4220","71124150.0000","140.7960","146.8000","137.7420"
"2020/04/21","137.3440","101045450.0000","146.0240","150.6660","134.7580"
"2020/04/20","149.2720","73731850.0000","146.5400","153.1140","142.4420"
"2020/04/17","150.7780","65641150.0000","154.4560","154.9900","149.5320"
"2020/04/16","149.0420","103289300.0000","143.3880","151.8900","141.3430"
"2020/04/15","145.9660","117885000.0000","148.4000","150.6260","142.0000"
"2020/04/14","141.9780","152882550.0000","139.7940","148.3760","138.4860"
"2020/04/13","130.1900","112377100.0000","118.0320","130.4000","116.1060"
"2020/04/09","114.6000","68250000.0000","112.4180","115.0364","111.4220"
"2020/04/08","109.7680","63280100.0000","110.8400","111.4416","106.6660"
"2020/04/07","109.0900","89598900.0000","109.0000","113.0000","106.4680"
"2020/04/06","103.2480","74509200.0000","102.2400","104.2000","99.5920"
"2020/04/03","96.0020","112810400.0000","101.9000","103.0980","93.6780"
"2020/04/02","90.8940","99292150.0000","96.2060","98.8520","89.2800"
"2020/04/01","96.3120","66765900.0000","100.8000","102.7910","95.0200"
"2020/03/31","104.8000","88857450.0000","100.2500","108.5920","99.4000"
"2020/03/30","100.4260","59990350.0000","102.0520","103.3294","98.2460"
"2020/03/27","102.8720","71887050.0000","101.0000","105.1600","98.8060"
"2020/03/26","105.6320","87110400.0000","109.4780","112.0000","102.4500"
"2020/03/25","107.8500","106113750.0000","109.0500","111.4000","102.2220"
"2020/03/24","101.0000","114475850.0000","95.4600","102.7380","94.8000"
"2020/03/23","86.8580","82272750.0000","86.7200","88.4000","82.1000"
"2020/03/20","85.5060","141427500.0000","87.6400","95.4000","85.1580"
"2020/03/19","85.5280","150977300.0000","74.9394","90.4000","71.6920"
"2020/03/18","72.2440","118930800.0000","77.8000","80.9720","70.1020"
"2020/03/17","86.0400","119972900.0000","88.0020","94.3700","79.2000"
"2020/03/16","89.0140","102447300.0000","93.8999","98.9740","88.4340"
"2020/03/13","109.3240","113201250.0000","119.0000","121.5140","100.4000"
"2020/03/12","112.1100","94545250.0000","116.1780","118.9000","109.2500"
"2020/03/11","126.8460","67067950.0000","128.0400","130.7160","122.6000"
"2020/03/10","129.0660","77972200.0000","131.8860","133.6000","121.6000"
"2020/03/09","121.6000","85368700.0000","121.0780","132.5996","121.0000"
"2020/03/06","140.6960","63314600.0000","138.0008","141.4000","136.8540"
"2020/03/05","144.9080","54263300.0000","144.7540","149.1500","143.6140"
"2020/03/04","149.9000","75244900.0000","152.7921","153.3040","144.9469"
"2020/03/03","149.1020","128920000.0000","161.0000","161.3960","143.2221"
"2020/03/02","148.7240","100974950.0000","142.2520","148.7380","137.3340"
"2020/02/28","133.5980","122820850.0000","125.9400","138.1040","122.3040"
"2020/02/27","135.8000","121385800.0000","146.0000","147.9540","133.8000"
"2020/02/26","155.7600","70769200.0000","156.5000","162.6620","155.2220"
"2020/02/25","159.9820","86452400.0000","169.8000","171.3200","157.4000"
"2020/02/24","166.7580","75960800.0000","167.8000","172.7000","164.4400"
"2020/02/21","180.2000","71697250.0000","181.3960","182.6120","176.0900"
"2020/02/20","179.8820","88174450.0000","182.3900","182.4000","171.9880"
"2020/02/19","183.4840","127114800.0000","184.7000","188.9560","180.2040"
"2020/02/18","171.6800","83491850.0000","168.3200","172.0000","166.4720"
"2020/02/14","160.0060","78468550.0000","157.4440","162.5940","157.1000"
"2020/02/13","160.8000","131446750.0000","148.3680","163.6000","147.0000"
"2020/02/12","153.4580","60112350.0000","155.5740","157.9500","152.6740"
"2020/02/11","154.8760","58487350.0000","153.7580","156.7012","151.6000"
"2020/02/10","154.2560","123445800.0000","160.0000","163.9980","150.4800"
"2020/02/07","149.6140","85317600.0000","146.1100","153.9500","146.0000"
"2020/02/06","149.7920","199403750.0000","139.9840","159.1660","137.4000"
"2020/02/05","146.9400","242119200.0000","164.6520","169.1960","140.8221"
"2020/02/04","177.4120","304693800.0000","176.5920","193.7980","166.7760"
"2020/02/03","156.0000","236167500.0000","134.7380","157.2280","134.7040"
"2020/01/31","130.1140","78596350.0000","128.0000","130.6000","126.5040"
"2020/01/30","128.1620","145028400.0000","126.4840","130.1760","123.6000"
"2020/01/29","116.1980","91083350.0000","115.1380","117.9600","113.4860"
"2020/01/28","113.3800","58942450.0000","113.6980","115.3620","111.6160"
"2020/01/27","111.6040","68040350.0000","108.3980","112.8880","107.8560"
"2020/01/24","112.9640","71768000.0000","114.1260","114.7720","110.8520"
"2020/01/23","114.4400","98255200.0000","112.8500","116.4000","111.1205"
"2020/01/22","113.9120","156845150.0000","114.3780","118.9000","111.8200"
"2020/01/21","109.4400","89017350.0000","106.0500","109.7160","105.6820"
"2020/01/17","102.1000","68145350.0000","101.5220","103.1340","100.6320"
"2020/01/16","102.6980","108683250.0000","98.7500","102.8920","98.4340"
"2020/01/15","103.7000","86844150.0000","105.9520","107.5680","103.3571"
"2020/01/14","107.5840","145306900.0000","108.8510","109.4820","104.9800"
"2020/01/13","104.9720","133172750.0000","98.7000","105.1260","98.4000"
"2020/01/10","95.6300","64884150.0000","96.3580","96.9880","94.7400"
"2020/01/09","96.2680","142315950.0000","99.4200","99.7600","94.5740"
"2020/01/08","98.4280","155996950.0000","94.7400","99.6980","93.6460"
"2020/01/07","93.8120","91045700.0000","92.2800","94.3260","90.6710"
"2020/01/06","90.3080","50787500.0000","88.0940","90.3120","88.0000"
"2020/01/03","88.6020","88973500.0000","88.1000","90.8000","87.3840"
"2020/01/02","86.0520","47791930.0000","84.9000","86.1391","84.3420"
"2019/12/31","83.6660","51462300.0000","81.0000","84.2580","80.4160"
"2019/12/30","82.9400","63006350.0000","85.7580","85.8000","81.8518"
"2019/12/27","86.0760","49784135.0000","87.0000","87.0620","85.2220"
"2019/12/26","86.1880","53241450.0000","85.5820","86.6960","85.2700"
"2019/12/24","85.0500","40273600.0000","83.6720","85.0940","82.5375"
"2019/12/23","83.8440","66664100.0000","82.3560","84.4020","82.0000"
"2019/12/20","81.1180","73926050.0000","82.0580","82.6000","80.0370"
"2019/12/19","80.8080","90601550.0000","79.4640","81.3700","79.3000"
"2019/12/18","78.6300","70681950.0000","76.1260","79.0440","76.1160"
"2019/12/17","75.7980","42518875.0000","75.7980","77.1000","75.1800"
"2019/12/16","76.3000","91104700.0000","72.5100","76.7220","72.5000"
"2019/12/13","71.6780","32871405.0000","72.2100","73.0420","70.9280"
"2019/12/12","71.9360","38881055.0000","70.9840","72.5480","70.6460"
"2019/12/11","70.5400","34595810.0000","70.3753","71.4380","70.2180"
"2019/12/10","69.7680","44199755.0000","67.9920","70.1460","67.8620"
"2019/12/09","67.9060","45201085.0000","67.3180","68.8900","67.0160"
"2019/12/06","67.1780","38094685.0000","67.0000","67.7720","66.9540"
"2019/12/05","66.0740","18684880.0000","66.5660","66.8845","65.4500"
"2019/12/04","66.6060","27681275.0000","67.5500","67.5720","66.5700"
"2019/12/03","67.2400","33067380.0000","66.5240","67.5820","66.4372"
"2019/12/02","66.9740","30409930.0000","65.8800","67.2765","65.7374"
"2019/11/29","65.9880","12328145.0000","66.2220","66.2520","65.5000"
"2019/11/27","66.2580","27817295.0000","66.2240","66.7860","65.7140"
"2019/11/26","65.7840","39781195.0000","67.0540","67.1000","65.4200"
"2019/11/25","67.2680","61728850.0000","68.8640","68.9140","66.8920"
"2019/11/22","66.6080","84353200.0000","68.0320","68.2000","66.0000"
"2019/11/21","70.9660","30550065.0000","70.9020","72.1680","70.8008"
"2019/11/20","70.4440","33669825.0000","72.0000","72.2400","69.9140"
"2019/11/19","71.9040","38680390.0000","70.3500","71.9980","69.5600"
"2019/11/18","69.9980","22042525.0000","70.5834","70.6300","69.2200"
"2019/11/15","70.4340","24062815.0000","70.1280","70.5600","69.6720"
"2019/11/14","69.8700","32358515.0000","69.2220","70.7680","68.5820"
"2019/11/13","69.2220","42339315.0000","71.0000","71.2660","69.0360"
"2019/11/12","69.9860","36796915.0000","69.3800","70.0740","68.8080"
"2019/11/11","69.0180","49968445.0000","68.7900","69.8380","68.4000"
"2019/11/08","67.4280","30371105.0000","66.9000","67.4920","66.5000"
"2019/11/07","67.1080","72336750.0000","65.8280","68.3000","65.6040"
"2019/11/06","65.3160","39704660.0000","63.6000","65.3440","62.9000"
"2019/11/05","63.4440","34717085.0000","63.9240","64.7020","63.2236"
"2019/11/04","63.4940","43935200.0000","62.9600","64.3880","61.8520"
"2019/11/01","62.6620","31919645.0000","63.2640","63.2960","61.9600"
"2019/10/31","62.9840","25334780.0000","62.6200","63.8000","62.6000"
"2019/10/30","63.0020","48209050.0000","62.6000","63.7580","61.9940"
"2019/10/29","63.2440","63421350.0000","63.9980","64.8600","62.9500"
"2019/10/28","65.5420","94351450.0000","65.5080","68.1680","64.5200"
"2019/10/25","65.6260","150030450.0000","59.5440","66.0000","59.2220"
"2019/10/24","59.9360","149096150.0000","59.6740","60.9860","57.8400"
"2019/10/23","50.9360","56080900.0000","50.9000","51.2280","50.2700"
"2019/10/22","51.1160","23125475.0000","50.8640","51.6660","50.1700"
"2019/10/21","50.7000","25540505.0000","51.6660","51.9000","50.0360"
"2019/10/18","51.3900","28768330.0000","52.1400","52.5600","51.0200"
"2019/10/17","52.3940","23895215.0000","52.5000","52.9560","52.0340"
"2019/10/16","51.9500","33521515.0000","51.4780","52.4200","51.3840"
"2019/10/15","51.5780","32397280.0000","51.5400","52.0000","50.8240"
"2019/10/14","51.3920","51134300.0000","49.5800","51.7100","49.4260"
"2019/10/11","49.5780","42440795.0000","49.4300","50.2160","49.3620"
"2019/10/10","48.9480","31567085.0000","49.0560","49.8560","48.3160"
"2019/10/09","48.9060","34675165.0000","48.2640","49.4590","48.1300"
"2019/10/08","48.0100","43511690.0000","47.1740","48.7880","46.9000"
"2019/10/07","47.5440","40434785.0000","45.9600","47.7120","45.7100"
"2019/10/04","46.2860","40105900.0000","46.3220","46.9560","45.6140"
"2019/10/03","46.6060","75688800.0000","46.3720","46.8960","44.8560"
"2019/10/02","48.6260","31282740.0000","48.6580","48.9300","47.8860"
"2019/10/01","48.9380","30981450.0000","48.3000","49.1900","47.8260"
"2019/09/30","48.1740","29730805.0000","48.6000","48.7960","47.2222"
"2019/09/27","48.4260","55615900.0000","48.4400","49.7420","47.7460"
"2019/09/26","48.5120","60393950.0000","46.1320","48.6620","45.4800"
"2019/09/25","45.7400","47221430.0000","44.9120","45.7960","43.6720"
"2019/09/24","44.6420","64705550.0000","48.3040","48.3980","44.5220"
"2019/09/23","48.2460","21958150.0000","48.0000","49.0359","47.8440"
"2019/09/20","48.1240","32531320.0000","49.2980","49.3892","47.6320"
"2019/09/19","49.3200","24415675.0000","49.2000","49.5880","48.9680"
"2019/09/18","48.6980","21140515.0000","49.0000","49.6337","48.4740"
"2019/09/17","48.9580","19734545.0000","48.4940","49.1200","48.0740"
"2019/09/16","48.5620","23640480.0000","49.2000","49.4860","48.2340"
"2019/09/13","49.0400","26565725.0000","49.3920","49.6900","48.9730"
"2019/09/12","49.1740","42906050.0000","49.5400","50.7000","48.8800"
"2019/09/11","49.4200","50213900.0000","47.4760","49.6348","47.2000"
"2019/09/10","47.1080","24418570.0000","46.1600","47.1080","45.7880"
"2019/09/09","46.3580","24013345.0000","46.0000","46.7520","45.8460"
"2019/09/06","45.4900","20946860.0000","45.4400","45.9280","45.0340"
"2019/09/05","45.9160","37016610.0000","44.5000","45.9600","44.1700"
"2019/09/04","44.1360","28843480.0000","45.3780","45.6920","43.8410"
"2019/09/03","45.0020","26802730.0000","44.8160","45.7900","44.6320"
"2019/08/30","45.1220","46638875.0000","45.8300","46.4880","44.8426"
"2019/08/29","44.3420","25915520.0000","43.8000","44.6800","43.6000"
"2019/08/28","43.1180","16193125.0000","42.7380","43.4500","42.4620"
"2019/08/27","42.8160","27103635.0000","43.1480","43.7600","42.4060"
"2019/08/26","43.0000","25272070.0000","42.7200","43.0040","42.3080"
"2019/08/23","42.2800","42798520.0000","43.9940","44.2340","42.2000"
"2019/08/22","44.4300","32824820.0000","44.5600","45.0800","43.6440"
"2019/08/21","44.1660","38998720.0000","44.4020","44.6440","43.5200"
"2019/08/20","45.1720","20852635.0000","45.5240","45.8180","44.9080"
"2019/08/19","45.3660","26558740.0000","44.8420","45.5660","44.3400"
"2019/08/16","43.9880","26036880.0000","43.3320","44.4480","43.2040"
"2019/08/15","43.1280","41159760.0000","44.1720","44.3120","42.3100"
"2019/08/14","43.9240","47812955.0000","46.2420","46.3000","43.3380"
"2019/08/13","47.0000","24344990.0000","45.7620","47.2000","45.5100"
"2019/08/12","45.8020","23319685.0000","46.5980","47.1540","45.7500"
"2019/08/09","47.0020","19491220.0000","47.2108","47.7920","46.7620"
"2019/08/08","47.6600","26371745.0000","46.8900","47.9600","46.5300"
"2019/08/07","46.6840","23882500.0000","45.3000","46.7138","45.1600"
"2019/08/06","46.1500","27821000.0000","46.3760","46.5000","45.1500"
"2019/08/05","45.6640","35141395.0000","45.9200","46.2735","45.1550"
"2019/08/02","46.8680","30682405.0000","46.2700","47.2540","45.8460"
"2019/08/01","46.7700","41297580.0000","48.5300","48.9020","46.3540"
"2019/07/31","48.3220","45891040.0000","48.6000","49.3360","47.3300"
"2019/07/30","48.4520","40545070.0000","46.5800","48.6720","46.4360"
"2019/07/29","47.1540","46366655.0000","45.4180","47.1880","45.2065"
"2019/07/26","45.6080","50138500.0000","45.3840","46.0520","44.4500"
"2019/07/25","45.7640","112091250.0000","46.7000","46.9000","45.1100"
"2019/07/24","52.9760","55364200.0000","51.8340","53.2140","51.6320"
"2019/07/23","52.0340","25115605.0000","51.3420","52.0960","50.9000"
"2019/07/22","51.1360","34231365.0000","51.7500","52.4310","50.8382"
"2019/07/19","51.6360","35242050.0000","51.1380","51.9920","50.9240"
"2019/07/18","50.7080","23822415.0000","51.0100","51.1500","50.3770"
"2019/07/17","50.9720","48823635.0000","51.1340","51.6620","50.6700"
"2019/07/16","50.4760","40744945.0000","49.8600","50.7060","49.5865"
"2019/07/15","50.7000","55000450.0000","49.6000","50.8840","48.9720"
"2019/07/12","49.0160","46002605.0000","47.9500","49.0760","47.9420"
"2019/07/11","47.7200","37572150.0000","47.6280","48.3000","47.1600"
"2019/07/10","47.7840","45728680.0000","46.8300","47.7880","46.6280"
"2019/07/09","46.0120","30954175.0000","45.7940","46.2000","45.4560"
"2019/07/08","46.0680","29402710.0000","46.2480","46.4500","45.7320"
"2019/07/05","46.6200","35328690.0000","46.9140","47.0900","46.1600"
"2019/07/03","46.9800","71005750.0000","47.8780","48.3140","46.9020"
"2019/07/02","44.9100","46295135.0000","45.7780","45.8300","44.4440"
"2019/07/01","45.4340","41189820.0000","46.0420","46.6199","45.2560"
"2019/06/28","44.6920","34256920.0000","44.1980","45.0340","44.1600"
"2019/06/27","44.5680","31698550.0000","43.8900","44.5800","43.4700"
"2019/06/26","43.8540","42536040.0000","44.0620","45.4460","43.6200"
"2019/06/25","43.9520","30910355.0000","44.8780","45.0680","43.8980"
"2019/06/24","44.7280","28753855.0000","44.6480","45.1720","44.2040"
"2019/06/21","44.3720","41010390.0000","43.2440","44.4360","43.1000"
"2019/06/20","43.9240","59317300.0000","44.6000","45.3800","43.2700"
"2019/06/19","45.2860","32875675.0000","45.0220","45.5540","44.2120"
"2019/06/18","44.9480","63578950.0000","45.7440","46.9480","44.5120"
"2019/06/17","45.0060","61584000.0000","43.0960","45.4000","42.8540"
"2019/06/14","42.9840","37167010.0000","42.2500","43.3300","42.0800"
"2019/06/13","42.7820","40841300.0000","42.0760","42.9800","41.5021"
"2019/06/12","41.8520","75987700.0000","44.5900","44.6760","41.8000"
"2019/06/11","43.4200","58267700.0000","43.8288","44.1800","42.7000"
"2019/06/10","42.5760","52925200.0000","42.0500","43.3880","41.8020"
"2019/06/07","40.9000","80017650.0000","41.0000","42.1688","40.6998"
"2019/06/06","41.1900","101210750.0000","40.8880","42.2000","40.3600"
"2019/06/05","39.3180","67553800.0000","39.7360","40.2556","38.3697"
"2019/06/04","38.7200","69037600.0000","36.2200","38.7960","35.9220"
"2019/06/03","35.7940","65322050.0000","37.1020","37.3360","35.3984"
"2019/05/31","37.0320","52033650.0000","37.0200","37.9841","36.8200"
"2019/05/30","37.6440","39632375.0000","37.7500","38.4510","37.4040"
"2019/05/29","37.9720","59843200.0000","37.4200","38.4780","37.0080"
"2019/05/28","37.7400","51564500.0000","38.2400","39.0000","37.5700"
"2019/05/24","38.1260","70682850.0000","39.9660","39.9960","37.7501"
"2019/05/23","39.0980","132735700.0000","38.8680","39.8930","37.2440"
"2019/05/22","38.5460","93425950.0000","39.8200","40.7880","38.3560"
"2019/05/21","41.0160","90019500.0000","39.5520","41.4800","39.2080"
"2019/05/20","41.0720","102631000.0000","40.5600","41.2000","39.0500"
"2019/05/17","42.2060","88933350.0000","44.3920","44.4480","41.7840"
"2019/05/16","45.6660","37416365.0000","45.8980","46.2000","45.3000"
"2019/05/15","46.3900","36479880.0000","45.8640","46.4880","45.0500"
"2019/05/14","46.4620","36262060.0000","45.8600","46.9000","45.6000"
"2019/05/13","45.4020","54174000.0000","46.4020","46.4940","44.9000"
"2019/05/10","47.9040","35041680.0000","47.9500","48.3980","47.2040"
"2019/05/09","48.3960","33556910.0000","48.4000","48.7360","47.3887"
"2019/05/08","48.9680","30882200.0000","49.3880","50.1198","48.8400"
"2019/05/07","49.4120","50657050.0000","51.3600","51.4420","49.0200"
"2019/05/06","51.0680","54169700.0000","50.0040","51.6700","49.7000"
"2019/05/03","51.0060","118533850.0000","48.7720","51.3220","48.6980"
"2019/05/02","48.8200","90796700.0000","49.1040","49.4260","47.5440"
